TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-05-21,26-35,TX,Female,Low,PPC,Home,Furniture,Ashley Furniture,Sofa,468.0,300.0,2.0,0.8,936.0,22.0,314.0,Debit Card,5.0
2023-05-21,36-45,CA,Female,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1120.0,800.0,1.0,1.37,1120.0,5.0,314.0,Debit Card,2.0
2023-05-21,26-35,FL,Female,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,3.0,1.2,37.0,5.0,2.0,Debit Card,5.0
2023-05-21,18-25,TX,Male,Low,App,Clothing,Jeans,Levis,Bootcut,118.0,100.0,2.0,0.75,235.0,5.0,30.0,Debit Card,5.0
2023-05-21,18-25,GA,Male,Low,Others,Clothing,Jeans,Levis,Bootcut,108.0,100.0,1.0,1.18,108.0,3.0,5.0,Digital Wallet,3.0
2023-05-21,26-35,TX,Male,Middle,PPC,Clothing,Jeans,Wrangler,Authentics,55.0,30.0,2.0,0.99,111.0,5.0,46.0,Digital Wallet,4.0
2023-05-21,36-45,PA,Other,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 14,1002.0,700.0,3.0,0.63,3005.0,19.0,887.0,Digital Wallet,7.0
2023-05-21,36-45,IL,Female,High,Organic,Home,Beds,Serta,iComfort,2478.0,1900.0,1.0,0.57,2478.0,16.0,562.0,Credit Card,5.0
2023-05-21,56-65,CA,Female,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,56.0,30.0,2.0,1.08,112.0,3.0,49.0,Digital Wallet,4.0
2023-05-21,26-35,CA,Male,High,Email,Electronics,Smartphones,Apple,iPhone SE,606.0,400.0,3.0,1.33,1819.0,15.0,604.0,Digital Wallet,4.0
2023-05-21,18-25,TX,Male,High,Organic,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,21.0,15.0,4.0,0.63,86.0,5.0,21.0,Credit Card,4.0
2023-05-21,56-65,FL,Female,Low,Organic,Electronics,Laptops,Dell,XPS,1607.0,1300.0,1.0,1.66,1607.0,11.0,296.0,Credit Card,3.0
2023-05-21,26-35,TX,Male,Middle,PPC,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,5.0,1.88,91.0,5.0,10.0,Digital Wallet,6.0
2023-05-21,18-25,FL,Male,High,Organic,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,18.0,15.0,3.0,1.37,55.0,5.0,4.0,Credit Card,3.0
2023-05-21,18-25,NY,Male,Middle,Others,Clothing,T-Shirts,Adidas,Performance,59.0,45.0,1.0,1.74,59.0,6.0,8.0,Digital Wallet,6.0
2023-05-21,56-65,CA,Female,Low,App,Electronics,Smartphones,Samsung,Galaxy A32,351.0,250.0,3.0,1.55,1052.0,15.0,287.0,BNPL,3.0
2023-05-21,26-35,NY,Other,Middle,Organic,Home,Beds,Serta,iComfort,2394.0,1900.0,2.0,1.68,4787.0,29.0,958.0,Debit Card,6.0
2023-05-21,26-35,FL,Male,High,Organic,Clothing,T-Shirts,Nike,Dry-FIT,22.0,20.0,2.0,0.56,45.0,6.0,-1.0,Digital Wallet,3.0
2023-05-21,56-65,OH,Female,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1107.0,800.0,1.0,0.83,1107.0,8.0,300.0,Digital Wallet,3.0
2023-05-21,26-35,TX,Male,High,Others,Clothing,T-Shirts,Adidas,Performance,83.0,45.0,2.0,1.19,167.0,5.0,72.0,Debit Card,4.0
2023-05-21,18-25,OH,Other,Middle,PPC,Clothing,Jeans,Levis,Slim Fit,72.0,50.0,3.0,1.76,217.0,7.0,60.0,BNPL,3.0
2023-05-21,46-55,NY,Female,Low,Others,Clothing,T-Shirts,Adidas,Performance,72.0,45.0,2.0,1.1,145.0,8.0,47.0,Credit Card,5.0
2023-05-21,26-35,IL,Male,Middle,App,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,11.0,1.06,196.0,11.0,20.0,Digital Wallet,8.0
2023-05-21,18-25,MI,Female,Middle,Organic,Clothing,Jeans,Wrangler,Regular Fit,61.0,35.0,3.0,1.7,184.0,9.0,70.0,Credit Card,6.0
2023-05-21,26-35,MI,Other,Middle,App,Clothing,Jeans,Levis,Slim Fit,68.0,50.0,1.0,1.17,68.0,6.0,12.0,Credit Card,3.0
2023-05-21,18-25,PA,Female,Middle,Organic,Electronics,Smartphones,Apple,iPhone 14,1016.0,700.0,3.0,0.72,3049.0,19.0,930.0,Credit Card,5.0
2023-05-21,46-55,OH,Other,Low,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,3.0,1.72,45.0,5.0,11.0,BNPL,5.0
2023-05-21,66+,IL,Male,Low,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,3.0,0.83,42.0,6.0,6.0,Debit Card,5.0
2023-05-21,36-45,NY,Other,Middle,App,Clothing,Jeans,Levis,Slim Fit,83.0,50.0,2.0,0.6,167.0,8.0,58.0,Digital Wallet,5.0
2023-05-21,26-35,IL,Male,Middle,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,17.0,10.0,2.0,0.99,33.0,5.0,8.0,Credit Card,3.0
2023-05-21,18-25,IL,Male,High,App,Home,Furniture,IKEA,Kallax Shelf,76.0,60.0,1.0,1.56,76.0,14.0,2.0,BNPL,5.0
2023-05-21,56-65,TX,Other,Middle,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,21.0,15.0,5.0,0.96,107.0,5.0,26.0,Digital Wallet,5.0
2023-05-21,56-65,OH,Male,Low,Organic,Home,Beds,Tempur-Pedic,Contour Elite,2144.0,1700.0,1.0,0.99,2144.0,15.0,429.0,Digital Wallet,4.0
2023-05-21,18-25,NY,Male,Low,App,Clothing,Jeans,Levis,Bootcut,121.0,100.0,3.0,1.06,364.0,10.0,54.0,Debit Card,6.0
2023-05-21,36-45,NY,Other,Low,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,6.0,0.58,83.0,9.0,14.0,Credit Card,5.0
2023-05-21,46-55,GA,Female,Low,Affiliates,Home,Furniture,IKEA,Billy Bookcase,166.0,100.0,2.0,1.7,332.0,21.0,111.0,Credit Card,5.0
2023-05-21,36-45,CA,Male,Middle,Organic,Home,Beds,Serta,iComfort,2477.0,1900.0,7.0,0.86,17342.0,84.0,3958.0,Credit Card,7.0
2023-05-21,26-35,PA,Other,Low,Affiliates,Home,Furniture,Ashley Furniture,Bed Frame,236.0,100.0,1.0,1.12,236.0,14.0,122.0,Digital Wallet,5.0
2023-05-21,46-55,NC,Female,Middle,Organic,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,21.0,15.0,1.0,1.05,21.0,7.0,-1.0,Digital Wallet,5.0
2023-05-21,26-35,NY,Male,High,App,Electronics,Smartphones,Apple,iPhone 14,972.0,700.0,1.0,1.17,972.0,10.0,262.0,Credit Card,4.0
2023-05-21,46-55,NY,Female,Middle,App,Electronics,Smartphones,Samsung,Galaxy S21,881.0,500.0,3.0,1.88,2642.0,20.0,1122.0,Debit Card,5.0
2023-05-21,46-55,TX,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,153.0,100.0,1.0,0.63,153.0,12.0,41.0,Debit Card,4.0
2023-05-21,56-65,GA,Male,Middle,Email,Clothing,Jeans,Wrangler,Authentics,52.0,30.0,1.0,1.49,52.0,3.0,19.0,Credit Card,3.0
2023-05-21,56-65,TX,Male,Middle,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,26.0,15.0,4.0,1.17,103.0,5.0,38.0,Debit Card,6.0
2023-05-21,26-35,OH,Female,Middle,Others,Electronics,Smartphones,Samsung,Galaxy S21,713.0,500.0,3.0,0.84,2138.0,18.0,621.0,Credit Card,3.0
2023-05-21,18-25,TX,Female,High,Others,Beauty,Makeup,Maybelline,Lash Sensational Mascara,19.0,10.0,2.0,1.62,37.0,3.0,14.0,Credit Card,5.0
2023-05-21,46-55,TX,Female,Middle,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,3.0,0.91,43.0,4.0,9.0,Credit Card,6.0
2023-05-21,36-45,GA,Female,Middle,Organic,Electronics,Smartphones,Samsung,Galaxy S21,788.0,500.0,3.0,0.94,2365.0,16.0,848.0,Digital Wallet,5.0
2023-05-21,66+,NY,Other,Middle,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,2.0,1.71,41.0,6.0,5.0,Debit Card,4.0
2023-05-21,26-35,TX,Female,High,Organic,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,33.0,20.0,1.0,1.21,33.0,3.0,10.0,Digital Wallet,2.0
2023-05-21,66+,CA,Other,Middle,Email,Beauty,Makeup,Revlon,ColorStay Lipstick,21.0,15.0,14.0,0.5,295.0,9.0,77.0,Debit Card,9.0
2023-05-21,46-55,IL,Female,Middle,App,Clothing,Jeans,Levis,Slim Fit,71.0,50.0,1.0,1.63,71.0,6.0,15.0,Digital Wallet,4.0
2023-05-21,36-45,CA,Female,High,Email,Electronics,Laptops,Dell,XPS,1579.0,1300.0,1.0,0.83,1579.0,8.0,270.0,Debit Card,3.0
2023-05-21,66+,PA,Male,High,Email,Electronics,Smartphones,Apple,iPhone SE,579.0,400.0,2.0,1.62,1158.0,14.0,344.0,Credit Card,4.0
2023-05-21,26-35,PA,Male,Middle,App,Beauty,Makeup,Maybelline,Fit Me Foundation,23.0,15.0,2.0,1.92,47.0,5.0,12.0,Credit Card,3.0
2023-05-21,56-65,PA,Other,High,Organic,Clothing,Jeans,Wrangler,Authentics,52.0,30.0,3.0,0.55,156.0,8.0,58.0,Credit Card,5.0
