TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2022-01-06,66+,MI,Female,Middle,Organic,Home,Furniture,IKEA,Kallax Shelf,68.0,60.0,2.0,1.23,136.0,26.0,-9.0,Debit Card,5.0
2022-01-06,36-45,OH,Female,Low,Email,Home,Furniture,IKEA,Billy Bookcase,154.0,100.0,2.0,1.23,308.0,24.0,84.0,BNPL,4.0
2022-01-06,26-35,MI,Male,High,Affiliates,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,23.0,15.0,1.0,1.24,23.0,7.0,1.0,Debit Card,4.0
2022-01-06,18-25,IL,Female,High,Others,Clothing,T-Shirts,Adidas,Performance,62.0,45.0,8.0,1.24,498.0,15.0,122.0,Debit Card,7.0
2022-01-06,56-65,MI,Female,High,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1382.0,1200.0,2.0,0.85,2764.0,22.0,342.0,Credit Card,5.0
2022-01-06,26-35,CA,Other,Middle,Others,Home,Beds,Tempur-Pedic,Cloud Supreme,2102.0,1800.0,2.0,1.55,4203.0,26.0,578.0,Credit Card,5.0
2022-01-06,46-55,CA,Female,Middle,PPC,Clothing,T-Shirts,Adidas,Essentials,43.0,35.0,4.0,1.41,173.0,6.0,26.0,Credit Card,4.0
2022-01-06,66+,IL,Female,Middle,Email,Clothing,T-Shirts,Adidas,Performance,68.0,45.0,4.0,1.99,273.0,10.0,83.0,Credit Card,4.0
2022-01-06,46-55,TX,Other,High,App,Clothing,T-Shirts,Adidas,Performance,77.0,45.0,4.0,1.06,310.0,8.0,121.0,Credit Card,3.0
2022-01-06,56-65,NC,Male,High,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,27.0,20.0,3.0,0.61,81.0,10.0,11.0,BNPL,4.0
2022-01-06,18-25,PA,Other,Middle,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,26.0,20.0,3.0,0.83,77.0,7.0,10.0,BNPL,4.0
2022-01-06,46-55,TX,Other,High,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,22.0,15.0,6.0,1.57,134.0,7.0,37.0,BNPL,6.0
2022-01-06,46-55,FL,Female,Low,Organic,Home,Furniture,Ashley Furniture,Bed Frame,249.0,100.0,1.0,1.11,249.0,15.0,135.0,Debit Card,4.0
2022-01-06,26-35,PA,Male,Low,Others,Clothing,Jeans,Levis,501 Original,84.0,60.0,2.0,1.96,168.0,8.0,40.0,Credit Card,4.0
2022-01-06,36-45,FL,Female,Low,Affiliates,Home,Furniture,IKEA,Billy Bookcase,142.0,100.0,1.0,1.68,142.0,15.0,28.0,Debit Card,5.0
2022-01-06,26-35,NY,Female,Middle,App,Clothing,Jeans,Levis,501 Original,84.0,60.0,2.0,1.67,168.0,10.0,39.0,Credit Card,4.0
2022-01-06,66+,FL,Female,Low,App,Clothing,T-Shirts,Nike,Sportswear,41.0,25.0,3.0,1.36,124.0,8.0,41.0,BNPL,4.0
2022-01-06,66+,CA,Female,Middle,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,2024.0,1800.0,1.0,1.51,2024.0,14.0,210.0,Credit Card,3.0
2022-01-06,26-35,FL,Other,Middle,Affiliates,Electronics,Laptops,Dell,Inspiron,874.0,600.0,2.0,0.56,1747.0,21.0,527.0,Credit Card,4.0
2022-01-06,26-35,PA,Female,High,Email,Home,Furniture,IKEA,Billy Bookcase,118.0,100.0,1.0,1.7,118.0,15.0,2.0,Credit Card,5.0
2022-01-06,66+,FL,Other,Middle,App,Clothing,T-Shirts,Nike,Sportswear,38.0,25.0,2.0,1.97,76.0,7.0,19.0,Debit Card,3.0
2022-01-06,46-55,CA,Female,Middle,Others,Clothing,Jeans,Wrangler,Authentics,50.0,30.0,1.0,1.17,50.0,3.0,17.0,Digital Wallet,2.0
2022-01-06,18-25,TX,Female,Middle,Others,Electronics,Smartphones,Apple,iPhone 15,1123.0,800.0,2.0,1.82,2247.0,14.0,633.0,Debit Card,3.0
2022-01-06,18-25,MI,Male,Low,Email,Clothing,T-Shirts,Adidas,Essentials,49.0,35.0,5.0,0.83,246.0,12.0,59.0,Credit Card,6.0
2022-01-06,56-65,NY,Male,Middle,Email,Home,Beds,Tempur-Pedic,Cloud Supreme,1999.0,1800.0,1.0,1.87,1999.0,19.0,180.0,BNPL,4.0
2022-01-06,18-25,MI,Female,Middle,Organic,Home,Beds,Tempur-Pedic,Contour Elite,2097.0,1700.0,2.0,1.47,4194.0,30.0,764.0,BNPL,8.0
2022-01-06,46-55,TX,Male,High,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,4.0,1.41,57.0,6.0,11.0,Credit Card,4.0
2022-01-06,66+,NC,Female,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,45.0,30.0,3.0,0.95,135.0,12.0,33.0,BNPL,4.0
2022-01-06,36-45,FL,Female,Middle,PPC,Clothing,T-Shirts,Nike,Dry-FIT,21.0,20.0,4.0,0.52,85.0,9.0,-5.0,Debit Card,5.0
2022-01-06,46-55,NC,Male,High,PPC,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,5.0,1.09,70.0,11.0,10.0,Credit Card,5.0
2022-01-06,66+,GA,Other,Middle,Organic,Clothing,T-Shirts,Nike,Dry-FIT,26.0,20.0,2.0,1.96,52.0,5.0,7.0,Digital Wallet,3.0
2022-01-06,56-65,FL,Male,Middle,App,Clothing,Jeans,Wrangler,Regular Fit,52.0,35.0,1.0,0.75,52.0,6.0,11.0,Credit Card,4.0
2022-01-06,36-45,FL,Male,Low,Organic,Electronics,Smartphones,Apple,iPhone SE,616.0,400.0,2.0,0.67,1232.0,15.0,417.0,Debit Card,4.0
