TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2022-10-16,36-45,FL,Male,Middle,Others,Beauty,Skincare,Neutrogena,Hydro Boost Gel,25.0,20.0,4.0,1.17,101.0,3.0,18.0,Digital Wallet,5.0
2022-10-16,46-55,CA,Male,High,PPC,Clothing,T-Shirts,Nike,Sportswear,41.0,25.0,1.0,0.64,41.0,3.0,13.0,Credit Card,2.0
2022-10-16,56-65,CA,Male,Middle,Organic,Beauty,Makeup,Revlon,PhotoReady Concealer,18.0,12.0,1.0,2.0,18.0,3.0,3.0,Digital Wallet,2.0
2022-10-16,36-45,NY,Male,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,48.0,30.0,1.0,0.9,48.0,4.0,14.0,Digital Wallet,3.0
2022-10-16,18-25,MI,Other,Middle,Affiliates,Electronics,Smartphones,Samsung,Galaxy S21,737.0,500.0,1.0,1.35,737.0,6.0,231.0,BNPL,3.0
2022-10-16,18-25,IL,Male,Middle,Others,Home,Beds,Serta,iComfort,2046.0,1900.0,2.0,1.46,4092.0,25.0,267.0,Credit Card,6.0
2022-10-16,56-65,FL,Male,Middle,App,Clothing,T-Shirts,Adidas,Performance,65.0,45.0,1.0,1.85,65.0,3.0,17.0,Debit Card,3.0
2022-10-16,26-35,IL,Female,High,App,Electronics,Smartphones,Apple,iPhone SE,526.0,400.0,3.0,0.63,1577.0,16.0,361.0,Debit Card,4.0
2022-10-16,56-65,CA,Male,Low,Organic,Electronics,Laptops,Apple Laptop,MacBook Air M2,1154.0,1000.0,1.0,0.91,1154.0,5.0,149.0,BNPL,3.0
2022-10-16,36-45,PA,Male,Low,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,14.0,15.0,5.0,1.8,72.0,4.0,-6.0,Digital Wallet,4.0
2022-10-16,36-45,NC,Other,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1004.0,800.0,1.0,1.86,1004.0,8.0,196.0,Credit Card,4.0
2022-10-16,26-35,IL,Male,Middle,Organic,Beauty,Makeup,Revlon,PhotoReady Concealer,14.0,12.0,1.0,1.28,14.0,3.0,-1.0,BNPL,3.0
2022-10-16,18-25,TX,Male,High,PPC,Home,Furniture,Ashley Furniture,Bed Frame,242.0,100.0,2.0,1.98,483.0,19.0,264.0,BNPL,5.0
2022-10-16,18-25,CA,Female,Middle,PPC,Home,Furniture,IKEA,Kallax Shelf,64.0,60.0,2.0,1.35,129.0,17.0,-8.0,Debit Card,3.0
2022-10-16,66+,NC,Other,Low,Organic,Clothing,T-Shirts,Nike,Dry-FIT,25.0,20.0,1.0,1.44,25.0,4.0,0.0,Debit Card,5.0
2022-10-16,56-65,NY,Female,Middle,PPC,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,3.0,1.34,44.0,4.0,10.0,Digital Wallet,4.0
2022-10-16,46-55,NC,Male,Middle,App,Clothing,Jeans,Levis,501 Original,79.0,60.0,8.0,1.22,634.0,15.0,139.0,Credit Card,6.0
2022-10-16,18-25,GA,Male,High,App,Home,Beds,Tempur-Pedic,Contour Elite,1850.0,1700.0,2.0,0.53,3701.0,22.0,279.0,Debit Card,5.0
2022-10-16,56-65,OH,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone SE,518.0,400.0,3.0,1.17,1554.0,15.0,340.0,Digital Wallet,4.0
2022-10-16,36-45,NY,Other,Low,Others,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,17.0,15.0,3.0,0.86,52.0,4.0,3.0,Credit Card,5.0
2022-10-16,26-35,GA,Male,Middle,App,Clothing,Jeans,Wrangler,Authentics,47.0,30.0,3.0,1.98,142.0,3.0,49.0,Debit Card,4.0
2022-10-16,46-55,GA,Female,Middle,PPC,Home,Beds,Tempur-Pedic,Cloud Supreme,1841.0,1800.0,2.0,0.74,3681.0,22.0,59.0,Credit Card,5.0
2022-10-16,56-65,CA,Male,Middle,Others,Home,Furniture,Ashley Furniture,Sofa,397.0,300.0,2.0,1.45,793.0,17.0,176.0,Digital Wallet,5.0
2022-10-16,56-65,GA,Other,Middle,PPC,Electronics,Smartphones,Apple,iPhone 15,1008.0,800.0,3.0,0.82,3025.0,13.0,612.0,Credit Card,4.0
2022-10-16,18-25,CA,Female,High,App,Electronics,Laptops,Dell,Inspiron,753.0,600.0,1.0,1.8,753.0,5.0,148.0,Credit Card,3.0
2022-10-16,46-55,FL,Female,Middle,Organic,Electronics,Smartphones,Apple,iPhone 14,911.0,700.0,2.0,1.53,1822.0,10.0,412.0,Digital Wallet,3.0
2022-10-16,56-65,FL,Other,Middle,Others,Home,Furniture,IKEA,Billy Bookcase,128.0,100.0,2.0,0.75,256.0,20.0,36.0,Digital Wallet,6.0
2022-10-16,36-45,IL,Other,Middle,App,Beauty,Makeup,Revlon,PhotoReady Concealer,16.0,12.0,2.0,1.41,32.0,3.0,5.0,Debit Card,4.0
2022-10-16,18-25,CA,Female,Middle,Others,Home,Furniture,IKEA,Billy Bookcase,121.0,100.0,2.0,1.24,241.0,17.0,24.0,BNPL,3.0
2022-10-16,26-35,PA,Other,High,Email,Home,Furniture,IKEA,Kallax Shelf,65.0,60.0,1.0,1.41,65.0,11.0,-5.0,Digital Wallet,5.0
2022-10-16,26-35,CA,Female,High,Organic,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,20.0,20.0,3.0,0.85,61.0,3.0,-2.0,Digital Wallet,2.0
2022-10-16,36-45,TX,Male,Low,App,Home,Furniture,IKEA,Kallax Shelf,91.0,60.0,1.0,1.49,91.0,9.0,22.0,Credit Card,3.0
2022-10-16,26-35,IL,Male,Middle,Affiliates,Beauty,Makeup,Maybelline,Lash Sensational Mascara,11.0,10.0,3.0,1.25,34.0,3.0,1.0,Credit Card,4.0
2022-10-16,36-45,NY,Female,Middle,Affiliates,Clothing,Jeans,Wrangler,Authentics,37.0,30.0,3.0,1.61,111.0,7.0,15.0,Digital Wallet,4.0
