TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-06-08,36-45,PA,Female,Middle,Affiliates,Clothing,T-Shirts,Nike,Dry-FIT,25.0,20.0,1.0,14.0,25.0,12.0,-7.0,Credit Card,4.0
2023-06-08,46-55,MI,Male,High,Others,Clothing,Jeans,Wrangler,Regular Fit,43.0,35.0,3.0,27.0,130.0,15.0,10.0,Digital Wallet,5.0
2023-06-08,26-35,CA,Female,Middle,Email,Clothing,Jeans,Levis,501 Original,69.0,60.0,1.0,28.0,69.0,9.0,1.0,Debit Card,3.0
2023-06-08,36-45,NC,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,169.0,100.0,1.0,6.0,169.0,27.0,41.0,Digital Wallet,5.0
2023-06-08,26-35,IL,Male,Low,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,19.0,15.0,3.0,18.0,56.0,12.0,-1.0,Digital Wallet,5.0
2023-06-08,66+,PA,Female,Middle,Organic,Clothing,T-Shirts,Nike,Pro,44.0,30.0,7.0,21.0,309.0,19.0,80.0,BNPL,8.0
2023-06-08,26-35,OH,Female,Low,Organic,Clothing,Jeans,Levis,Slim Fit,60.0,50.0,7.0,21.0,420.0,20.0,50.0,Credit Card,7.0
2023-06-08,46-55,NY,Male,Middle,Affiliates,Clothing,Jeans,Wrangler,Authentics,43.0,30.0,4.0,22.0,172.0,18.0,34.0,Digital Wallet,7.0
2023-06-08,66+,TX,Other,Low,Organic,Electronics,Smartphones,Apple,iPhone 14,899.0,700.0,4.0,18.0,3597.0,30.0,766.0,Credit Card,6.0
2023-06-08,46-55,TX,Female,Low,Others,Beauty,Skincare,Neutrogena,Hydro Boost Gel,19.0,20.0,6.0,24.0,116.0,13.0,-16.0,Credit Card,5.0
2023-06-08,56-65,NY,Female,Middle,Others,Clothing,Jeans,Levis,Slim Fit,57.0,50.0,1.0,23.0,57.0,14.0,-7.0,Debit Card,4.0
2023-06-08,36-45,PA,Female,Middle,Affiliates,Home,Furniture,IKEA,Billy Bookcase,173.0,100.0,3.0,5.0,518.0,39.0,179.0,Credit Card,6.0
2023-06-08,26-35,NC,Female,Low,Others,Electronics,Smartphones,Apple,iPhone 14,883.0,700.0,3.0,18.0,2649.0,27.0,522.0,Digital Wallet,6.0
2023-06-08,46-55,IL,Male,High,App,Home,Beds,Serta,iComfort,2468.0,1900.0,1.0,3.0,2468.0,28.0,540.0,Debit Card,8.0
2023-06-08,56-65,OH,Male,Middle,Affiliates,Clothing,Jeans,Wrangler,Authentics,42.0,30.0,3.0,25.0,127.0,14.0,23.0,Credit Card,5.0
2023-06-08,66+,NY,Female,High,Email,Clothing,Jeans,Wrangler,Authentics,35.0,30.0,3.0,26.0,106.0,16.0,0.0,Credit Card,5.0
2023-06-08,66+,CA,Female,Middle,Organic,Beauty,Skincare,Neutrogena,Hydro Boost Gel,20.0,20.0,3.0,22.0,59.0,9.0,-9.0,Credit Card,4.0
2023-06-08,36-45,NC,Female,Middle,App,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,4.0,23.0,73.0,15.0,-2.0,BNPL,5.0
2023-06-08,26-35,NY,Female,Low,Email,Home,Furniture,IKEA,Billy Bookcase,173.0,100.0,3.0,9.0,519.0,41.0,179.0,Digital Wallet,8.0
2023-06-08,26-35,IL,Male,Low,PPC,Electronics,Smartphones,Apple,iPhone 14,933.0,700.0,1.0,14.0,933.0,18.0,215.0,Digital Wallet,4.0
2023-06-08,46-55,OH,Male,Middle,App,Electronics,Smartphones,Apple,iPhone 15,1015.0,800.0,4.0,10.0,4059.0,31.0,828.0,Debit Card,6.0
2023-06-08,46-55,PA,Female,Middle,Organic,Clothing,T-Shirts,Adidas,Performance,46.0,45.0,4.0,26.0,183.0,15.0,-12.0,Credit Card,7.0
2023-06-08,26-35,CA,Female,Middle,Others,Electronics,Smartphones,Apple,iPhone 15,1032.0,800.0,4.0,12.0,4127.0,28.0,898.0,Debit Card,5.0
2023-06-08,18-25,NY,Male,Middle,Affiliates,Home,Furniture,IKEA,Kallax Shelf,80.0,60.0,1.0,9.0,80.0,26.0,-6.0,Credit Card,6.0
2023-06-08,56-65,MI,Female,Middle,App,Home,Furniture,IKEA,Billy Bookcase,169.0,100.0,3.0,4.0,508.0,40.0,168.0,Credit Card,6.0
2023-06-08,18-25,NC,Other,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,168.0,100.0,3.0,6.0,505.0,42.0,163.0,Debit Card,7.0
2023-06-08,26-35,FL,Male,Middle,Affiliates,Home,Beds,Tempur-Pedic,Cloud Supreme,2116.0,1800.0,1.0,8.0,2116.0,27.0,289.0,Digital Wallet,4.0
2023-06-08,18-25,OH,Male,Low,App,Clothing,Jeans,Wrangler,Regular Fit,54.0,35.0,3.0,23.0,162.0,14.0,44.0,Digital Wallet,6.0
2023-06-08,26-35,FL,Male,Middle,Organic,Home,Furniture,Ashley Furniture,Bed Frame,265.0,100.0,3.0,5.0,796.0,39.0,458.0,Debit Card,6.0
2023-06-08,26-35,MI,Female,Low,App,Electronics,Laptops,HP,Envy,953.0,700.0,1.0,9.0,953.0,23.0,230.0,Digital Wallet,5.0
2023-06-08,18-25,TX,Female,Middle,App,Home,Beds,Serta,iComfort,2580.0,1900.0,3.0,4.0,7741.0,43.0,1998.0,Debit Card,5.0
2023-06-08,46-55,CA,Male,High,Organic,Electronics,Smartphones,Apple,iPhone SE,553.0,400.0,1.0,13.0,553.0,14.0,139.0,Credit Card,4.0
2023-06-08,46-55,NY,Male,Middle,Affiliates,Clothing,Jeans,Wrangler,Authentics,44.0,30.0,4.0,23.0,174.0,18.0,36.0,Digital Wallet,4.0
2023-06-08,26-35,TX,Male,High,App,Electronics,Laptops,Dell,XPS,1540.0,1300.0,3.0,13.0,4619.0,32.0,688.0,Credit Card,6.0
2023-06-08,26-35,TX,Female,High,Email,Clothing,Jeans,Levis,Bootcut,117.0,100.0,4.0,19.0,469.0,15.0,54.0,Digital Wallet,6.0
2023-06-08,56-65,NY,Female,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,118.0,100.0,1.0,3.0,118.0,26.0,-9.0,BNPL,7.0
2023-06-08,36-45,NY,Male,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 14,906.0,700.0,4.0,13.0,3622.0,33.0,789.0,Debit Card,6.0
2023-06-08,18-25,PA,Male,Low,PPC,Electronics,Smartphones,Apple,iPhone SE,536.0,400.0,3.0,18.0,1607.0,25.0,382.0,Debit Card,5.0
2023-06-08,18-25,TX,Female,High,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,14.0,15.0,4.0,18.0,56.0,11.0,-16.0,Debit Card,5.0
2023-06-08,36-45,OH,Other,High,Organic,Clothing,T-Shirts,Adidas,Essentials,40.0,35.0,7.0,16.0,282.0,18.0,19.0,Debit Card,7.0
2023-06-08,36-45,FL,Female,High,Email,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,6.0,21.0,108.0,13.0,5.0,Credit Card,6.0
2023-06-08,56-65,NY,Female,Low,Affiliates,Home,Beds,Tempur-Pedic,Cloud Supreme,2060.0,1800.0,1.0,7.0,2060.0,29.0,231.0,Debit Card,5.0
2023-06-08,26-35,CA,Male,Low,Affiliates,Clothing,Jeans,Levis,501 Original,69.0,60.0,1.0,23.0,69.0,9.0,0.0,Debit Card,3.0
2023-06-08,36-45,CA,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 15,1058.0,800.0,6.0,10.0,6348.0,36.0,1512.0,Debit Card,6.0
2023-06-08,66+,FL,Other,Middle,Others,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,25.0,20.0,6.0,22.0,150.0,14.0,16.0,Credit Card,7.0
2023-06-08,18-25,IL,Female,Middle,Organic,Clothing,T-Shirts,Adidas,Essentials,38.0,35.0,20.0,23.0,760.0,35.0,25.0,Debit Card,14.0
2023-06-08,36-45,FL,Other,Low,Affiliates,Home,Furniture,IKEA,Billy Bookcase,145.0,100.0,1.0,6.0,145.0,24.0,21.0,Debit Card,6.0
2023-06-08,26-35,GA,Male,Middle,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,17.0,15.0,7.0,17.0,122.0,12.0,5.0,Debit Card,7.0
2023-06-08,56-65,NY,Other,High,Email,Home,Furniture,Ashley Furniture,Sofa,442.0,300.0,1.0,9.0,442.0,26.0,116.0,Debit Card,5.0
2023-06-08,56-65,NY,Female,High,App,Electronics,Smartphones,Apple,iPhone 15,1057.0,800.0,1.0,11.0,1057.0,19.0,238.0,Credit Card,5.0
2023-06-08,36-45,MI,Male,High,PPC,Beauty,Makeup,Maybelline,Fit Me Foundation,17.0,15.0,6.0,21.0,103.0,15.0,-2.0,Digital Wallet,7.0
2023-06-08,26-35,TX,Female,Low,Affiliates,Clothing,T-Shirts,Nike,Sportswear,34.0,25.0,7.0,18.0,237.0,17.0,45.0,Digital Wallet,7.0
2023-06-08,26-35,GA,Other,High,Email,Electronics,Smartphones,Apple,iPhone 15,910.0,800.0,1.0,19.0,910.0,15.0,95.0,Debit Card,4.0
2023-06-08,18-25,TX,Female,Low,Organic,Electronics,Smartphones,Apple,iPhone 15,1064.0,800.0,3.0,13.0,3192.0,23.0,769.0,Digital Wallet,5.0
2023-06-08,18-25,GA,Female,Low,Others,Clothing,Jeans,Levis,Bootcut,94.0,100.0,3.0,28.0,281.0,12.0,-31.0,BNPL,4.0
2023-06-08,26-35,TX,Male,Middle,App,Home,Furniture,Ashley Furniture,Sofa,406.0,300.0,3.0,9.0,1218.0,38.0,280.0,Credit Card,4.0
2023-06-08,26-35,NY,Male,High,Affiliates,Home,Furniture,IKEA,Billy Bookcase,119.0,100.0,1.0,8.0,119.0,26.0,-7.0,BNPL,6.0
2023-06-08,18-25,IL,Female,Low,Organic,Home,Furniture,Ashley Furniture,Sofa,458.0,300.0,3.0,9.0,1373.0,40.0,434.0,Credit Card,6.0
2023-06-08,36-45,CA,Female,Middle,PPC,Clothing,T-Shirts,Nike,Sportswear,33.0,25.0,6.0,24.0,201.0,14.0,37.0,BNPL,6.0
2023-06-08,56-65,GA,Female,Middle,Email,Clothing,T-Shirts,Nike,Dry-FIT,28.0,20.0,1.0,22.0,28.0,9.0,-1.0,BNPL,4.0
2023-06-08,36-45,CA,Other,High,Affiliates,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,1.0,17.0,15.0,8.0,-3.0,Debit Card,4.0
2023-06-08,56-65,GA,Other,Low,Organic,Clothing,T-Shirts,Nike,Dry-FIT,28.0,20.0,1.0,16.0,28.0,9.0,-1.0,Digital Wallet,4.0
2023-06-08,26-35,FL,Male,Low,App,Home,Furniture,IKEA,Billy Bookcase,124.0,100.0,3.0,4.0,372.0,39.0,34.0,Credit Card,7.0
2023-06-08,18-25,TX,Female,Low,Affiliates,Beauty,Skincare,Neutrogena,Hydro Boost Gel,21.0,20.0,1.0,20.0,21.0,10.0,-9.0,Digital Wallet,4.0
2023-06-08,56-65,OH,Male,Middle,Email,Clothing,Jeans,Levis,501 Original,69.0,60.0,4.0,23.0,278.0,16.0,22.0,Credit Card,6.0
2023-06-08,56-65,OH,Female,Middle,Email,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1686.0,1500.0,4.0,15.0,6743.0,31.0,712.0,Credit Card,5.0
2023-06-08,36-45,CA,Female,Low,Organic,Clothing,T-Shirts,Nike,Pro,47.0,30.0,7.0,22.0,326.0,15.0,101.0,Debit Card,5.0
2023-06-08,56-65,MI,Other,Middle,Email,Clothing,Jeans,Levis,Bootcut,95.0,100.0,1.0,21.0,95.0,13.0,-19.0,Credit Card,5.0
2023-06-08,36-45,NC,Female,Middle,PPC,Electronics,Laptops,Dell,Inspiron,879.0,600.0,3.0,10.0,2638.0,36.0,802.0,Digital Wallet,5.0
2023-06-08,36-45,NY,Male,Middle,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,17.0,15.0,9.0,21.0,150.0,17.0,-2.0,Digital Wallet,7.0
2023-06-08,66+,GA,Female,Middle,App,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1830.0,1500.0,3.0,7.0,5491.0,31.0,960.0,Credit Card,5.0
2023-06-08,26-35,CA,Female,Middle,App,Home,Furniture,IKEA,Kallax Shelf,62.0,60.0,3.0,4.0,185.0,36.0,-31.0,Digital Wallet,6.0
2023-06-08,56-65,NC,Male,Middle,Email,Home,Furniture,IKEA,Kallax Shelf,49.0,60.0,1.0,9.0,49.0,27.0,-39.0,Debit Card,5.0
2023-06-08,36-45,CA,Female,Middle,Others,Clothing,Jeans,Levis,Slim Fit,59.0,50.0,3.0,20.0,176.0,11.0,15.0,Digital Wallet,4.0
2023-06-08,46-55,TX,Female,High,Organic,Clothing,Jeans,Levis,Slim Fit,58.0,50.0,1.0,24.0,58.0,11.0,-3.0,Debit Card,4.0
2023-06-08,36-45,FL,Female,Middle,App,Clothing,T-Shirts,Nike,Sportswear,38.0,25.0,7.0,20.0,264.0,18.0,71.0,Credit Card,7.0
2023-06-08,18-25,TX,Female,Middle,Organic,Clothing,T-Shirts,Nike,Pro,41.0,30.0,3.0,24.0,123.0,12.0,21.0,BNPL,4.0
2023-06-08,36-45,TX,Male,Low,Email,Clothing,Jeans,Wrangler,Authentics,41.0,30.0,4.0,24.0,165.0,15.0,30.0,Digital Wallet,5.0
