TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-10-14,26-35,MI,Male,Middle,Affiliates,Clothing,T-Shirts,Adidas,Essentials,39.0,35.0,2.0,1.71,77.0,3.0,4.0,BNPL,4.0
2023-10-14,56-65,CA,Male,Low,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,1.0,0.67,20.0,3.0,2.0,Debit Card,2.0
2023-10-14,26-35,NY,Female,High,PPC,Clothing,Jeans,Wrangler,Regular Fit,53.0,35.0,2.0,1.22,106.0,5.0,31.0,Debit Card,4.0
2023-10-14,46-55,TX,Female,High,Affiliates,Home,Furniture,IKEA,Kallax Shelf,76.0,60.0,2.0,1.06,152.0,19.0,13.0,Debit Card,4.0
2023-10-14,18-25,PA,Male,Low,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,3.0,1.09,53.0,3.0,5.0,Debit Card,15.0
2023-10-14,46-55,TX,Female,Middle,Affiliates,Electronics,Laptops,HP,Pavilion,707.0,600.0,1.0,1.77,707.0,7.0,100.0,Credit Card,3.0
2023-10-14,36-45,TX,Male,Low,App,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,17.0,15.0,4.0,1.38,67.0,3.0,4.0,Credit Card,5.0
2023-10-14,66+,IL,Female,Low,Organic,Electronics,Smartphones,Samsung,Galaxy S21,572.0,500.0,1.0,0.77,572.0,6.0,67.0,BNPL,3.0
2023-10-14,56-65,IL,Other,Middle,App,Home,Furniture,Ashley Furniture,Sofa,385.0,300.0,1.0,0.66,385.0,11.0,75.0,Credit Card,4.0
2023-10-14,26-35,MI,Male,Low,Email,Electronics,Smartphones,Apple,iPhone 14,910.0,700.0,1.0,1.0,910.0,6.0,204.0,Digital Wallet,4.0
2023-10-14,26-35,NC,Female,Low,Others,Clothing,Jeans,Wrangler,Regular Fit,57.0,35.0,2.0,1.85,114.0,6.0,38.0,Digital Wallet,3.0
2023-10-14,26-35,TX,Female,Low,Organic,Clothing,Jeans,Wrangler,Regular Fit,62.0,35.0,1.0,1.17,62.0,3.0,24.0,Credit Card,4.0
2023-10-14,36-45,IL,Male,High,Email,Beauty,Makeup,Revlon,ColorStay Lipstick,16.0,15.0,6.0,1.56,95.0,4.0,0.0,Digital Wallet,7.0
2023-10-14,56-65,CA,Male,Low,Affiliates,Electronics,Laptops,HP,Envy,891.0,700.0,2.0,1.29,1782.0,13.0,370.0,Credit Card,4.0
2023-10-14,56-65,NY,Female,High,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,1.0,1.35,14.0,3.0,1.0,Debit Card,3.0
2023-10-14,66+,CA,Male,Middle,Organic,Clothing,Jeans,Levis,501 Original,88.0,60.0,1.0,0.65,88.0,3.0,25.0,Digital Wallet,2.0
2023-10-14,36-45,FL,Male,Middle,Email,Home,Furniture,Ashley Furniture,Sofa,410.0,300.0,2.0,0.81,820.0,20.0,200.0,Debit Card,5.0
2023-10-14,46-55,IL,Female,Middle,Email,Clothing,T-Shirts,Nike,Sportswear,39.0,25.0,4.0,1.36,158.0,5.0,52.0,Digital Wallet,6.0
2023-10-14,26-35,MI,Male,Middle,Email,Electronics,Smartphones,Apple,iPhone SE,550.0,400.0,1.0,1.75,550.0,6.0,144.0,Credit Card,3.0
2023-10-14,66+,FL,Other,Low,Email,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1637.0,1500.0,2.0,1.08,3273.0,10.0,264.0,BNPL,4.0
2023-10-14,26-35,OH,Other,Middle,Affiliates,Clothing,T-Shirts,Nike,Pro,46.0,30.0,2.0,0.9,91.0,3.0,28.0,Credit Card,2.0
2023-10-14,46-55,FL,Female,Middle,Others,Clothing,Jeans,Levis,501 Original,70.0,60.0,1.0,0.96,70.0,3.0,7.0,Digital Wallet,2.0
2023-10-14,26-35,PA,Female,Low,App,Clothing,T-Shirts,Nike,Pro,40.0,30.0,5.0,1.74,200.0,6.0,44.0,Credit Card,5.0
2023-10-14,36-45,NY,Male,Middle,App,Clothing,Jeans,Levis,501 Original,69.0,60.0,3.0,0.84,206.0,6.0,20.0,Credit Card,5.0
2023-10-14,26-35,TX,Other,Middle,Others,Beauty,Skincare,Neutrogena,Hydro Boost Gel,24.0,20.0,3.0,1.91,71.0,3.0,8.0,Credit Card,4.0
2023-10-14,36-45,GA,Female,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,94.0,100.0,2.0,1.79,188.0,18.0,-29.0,Digital Wallet,5.0
2023-10-14,46-55,MI,Male,High,Affiliates,Electronics,Laptops,HP,Envy,803.0,700.0,1.0,1.2,803.0,9.0,94.0,Debit Card,5.0
2023-10-14,66+,IL,Male,Low,PPC,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1630.0,1500.0,2.0,1.37,3261.0,11.0,250.0,Digital Wallet,3.0
2023-10-14,26-35,IL,Male,Middle,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,4.0,1.95,49.0,3.0,6.0,Credit Card,5.0
2023-10-14,36-45,NY,Male,Middle,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,5.0,0.69,90.0,5.0,11.0,Digital Wallet,6.0
2023-10-14,56-65,NY,Male,Middle,PPC,Home,Furniture,IKEA,Billy Bookcase,110.0,100.0,1.0,1.33,110.0,12.0,-1.0,Credit Card,4.0
2023-10-14,36-45,NY,Male,Middle,Affiliates,Clothing,Jeans,Wrangler,Authentics,49.0,30.0,2.0,1.75,97.0,5.0,33.0,Debit Card,3.0
2023-10-14,26-35,FL,Male,Middle,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,6.0,0.56,82.0,3.0,19.0,Debit Card,5.0
2023-10-14,36-45,NC,Male,Low,Affiliates,Clothing,Jeans,Wrangler,Authentics,46.0,30.0,2.0,1.19,92.0,6.0,26.0,Credit Card,4.0
2023-10-14,36-45,FL,Female,Low,Email,Home,Beds,Tempur-Pedic,Contour Elite,1655.0,1700.0,2.0,1.91,3311.0,24.0,-113.0,Digital Wallet,7.0
2023-10-14,66+,OH,Male,Middle,Affiliates,Electronics,Smartphones,Samsung,Galaxy S21,659.0,500.0,2.0,1.72,1319.0,9.0,310.0,BNPL,2.0
2023-10-14,26-35,IL,Female,Middle,Organic,Clothing,T-Shirts,Nike,Dry-FIT,21.0,20.0,4.0,0.64,82.0,5.0,-3.0,Debit Card,5.0
2023-10-14,36-45,IL,Female,Middle,Others,Electronics,Laptops,HP,Envy,875.0,700.0,1.0,1.58,875.0,9.0,167.0,Debit Card,5.0
2023-10-14,46-55,NY,Male,Low,App,Beauty,Makeup,Maybelline,Fit Me Foundation,21.0,15.0,1.0,0.84,21.0,3.0,3.0,Debit Card,3.0
2023-10-14,36-45,MI,Female,High,Organic,Clothing,Jeans,Levis,501 Original,77.0,60.0,1.0,1.54,77.0,3.0,14.0,Digital Wallet,3.0
2023-10-14,26-35,FL,Male,Middle,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,1893.0,1800.0,2.0,0.6,3786.0,24.0,163.0,Debit Card,4.0
2023-10-14,36-45,IL,Male,Low,Email,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1534.0,1500.0,1.0,1.48,1534.0,6.0,28.0,Digital Wallet,4.0
2023-10-14,56-65,OH,Male,Low,PPC,Clothing,Jeans,Levis,501 Original,71.0,60.0,3.0,0.85,212.0,4.0,28.0,Debit Card,4.0
2023-10-14,46-55,NY,Female,Low,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Air M2,1153.0,1000.0,2.0,1.2,2306.0,18.0,289.0,Credit Card,2.0
2023-10-14,46-55,CA,Male,High,PPC,Beauty,Makeup,Maybelline,Lash Sensational Mascara,16.0,10.0,6.0,0.75,94.0,3.0,31.0,Credit Card,4.0
2023-10-14,46-55,MI,Male,Low,PPC,Clothing,Jeans,Levis,Bootcut,97.0,100.0,2.0,0.84,195.0,4.0,-9.0,Credit Card,3.0
2023-10-14,56-65,PA,Male,Middle,Organic,Clothing,T-Shirts,Nike,Sportswear,33.0,25.0,3.0,0.54,99.0,4.0,20.0,Credit Card,3.0
