TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-07-15,36-45,MI,Male,Middle,Affiliates,Electronics,Laptops,Dell,Inspiron,780.0,600.0,3.0,3.0,2340.0,28.0,513.0,Digital Wallet,5.0
2021-07-15,36-45,CA,Female,Low,Email,Clothing,Jeans,Wrangler,Authentics,44.0,30.0,3.0,21.0,131.0,5.0,36.0,BNPL,3.0
2021-07-15,18-25,NY,Female,Low,Affiliates,Clothing,Jeans,Wrangler,Regular Fit,48.0,35.0,4.0,20.0,193.0,12.0,41.0,BNPL,5.0
2021-07-15,26-35,FL,Male,Low,Others,Beauty,Makeup,Revlon,PhotoReady Concealer,15.0,12.0,3.0,14.0,45.0,6.0,3.0,Debit Card,4.0
2021-07-15,46-55,FL,Other,Low,Others,Clothing,T-Shirts,Nike,Pro,40.0,30.0,7.0,15.0,283.0,12.0,60.0,Digital Wallet,7.0
2021-07-15,56-65,NY,Female,High,Organic,Clothing,Jeans,Levis,501 Original,59.0,60.0,1.0,22.0,59.0,8.0,-9.0,Digital Wallet,5.0
2021-07-15,26-35,CA,Female,Low,App,Clothing,Jeans,Levis,Slim Fit,43.0,50.0,3.0,25.0,130.0,5.0,-25.0,Credit Card,3.0
2021-07-15,56-65,CA,Female,Middle,App,Clothing,Jeans,Wrangler,Regular Fit,42.0,35.0,1.0,28.0,42.0,3.0,4.0,Debit Card,3.0
2021-07-15,36-45,NY,Male,Low,Others,Clothing,Jeans,Wrangler,Regular Fit,49.0,35.0,4.0,23.0,195.0,12.0,43.0,Credit Card,6.0
2021-07-15,26-35,GA,Male,Middle,App,Home,Furniture,Ashley Furniture,Dining Table,376.0,200.0,3.0,5.0,1127.0,30.0,497.0,Credit Card,6.0
2021-07-15,46-55,CA,Other,Middle,Organic,Electronics,Laptops,Apple Laptop,MacBook Air M1,1042.0,900.0,1.0,5.0,1042.0,12.0,130.0,Digital Wallet,3.0
2021-07-15,26-35,IL,Male,High,PPC,Home,Furniture,IKEA,Kallax Shelf,61.0,60.0,1.0,8.0,61.0,19.0,-18.0,Digital Wallet,5.0
2021-07-15,56-65,PA,Female,Middle,Email,Home,Beds,Tempur-Pedic,Cloud Supreme,1925.0,1800.0,1.0,4.0,1925.0,21.0,104.0,Debit Card,4.0
2021-07-15,26-35,PA,Male,Middle,PPC,Clothing,T-Shirts,Adidas,Performance,47.0,45.0,3.0,21.0,142.0,8.0,-1.0,Credit Card,6.0
2021-07-15,36-45,IL,Male,Middle,PPC,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,7.0,17.0,123.0,9.0,9.0,Debit Card,5.0
2021-07-15,26-35,OH,Male,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone SE,512.0,400.0,8.0,13.0,4094.0,45.0,848.0,Debit Card,7.0
2021-07-15,36-45,FL,Female,High,Email,Clothing,Jeans,Levis,Slim Fit,56.0,50.0,1.0,20.0,56.0,6.0,0.0,BNPL,3.0
2021-07-15,36-45,TX,Female,High,App,Home,Furniture,IKEA,Billy Bookcase,169.0,100.0,1.0,2.0,169.0,17.0,52.0,Digital Wallet,5.0
2021-07-15,36-45,NC,Female,Middle,Organic,Home,Beds,Serta,Perfect Sleeper,894.0,750.0,1.0,4.0,894.0,24.0,120.0,Credit Card,6.0
2021-07-15,18-25,TX,Female,High,Email,Clothing,Jeans,Wrangler,Regular Fit,48.0,35.0,1.0,22.0,48.0,5.0,8.0,Credit Card,3.0
2021-07-15,36-45,PA,Female,Low,Organic,Clothing,Jeans,Levis,501 Original,59.0,60.0,1.0,26.0,59.0,7.0,-7.0,Digital Wallet,4.0
2021-07-15,26-35,FL,Other,Middle,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,1874.0,1800.0,1.0,6.0,1874.0,21.0,54.0,Credit Card,3.0
2021-07-15,66+,FL,Female,Middle,PPC,Clothing,Jeans,Levis,Bootcut,83.0,100.0,4.0,25.0,331.0,10.0,-79.0,Digital Wallet,5.0
2021-07-15,66+,IL,Other,Low,Others,Clothing,Jeans,Levis,501 Original,62.0,60.0,3.0,27.0,185.0,9.0,-4.0,Debit Card,5.0
2021-07-15,46-55,FL,Male,Middle,Others,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,27.0,20.0,3.0,15.0,80.0,6.0,14.0,Debit Card,4.0
2021-07-15,56-65,TX,Female,Low,Affiliates,Clothing,T-Shirts,Adidas,Essentials,38.0,35.0,7.0,17.0,264.0,11.0,8.0,Digital Wallet,5.0
2021-07-15,26-35,PA,Female,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,117.0,100.0,1.0,8.0,117.0,18.0,-1.0,Credit Card,5.0
2021-07-15,18-25,TX,Male,Middle,Email,Beauty,Makeup,Revlon,ColorStay Lipstick,20.0,15.0,7.0,12.0,141.0,7.0,29.0,Debit Card,6.0
2021-07-15,36-45,TX,Male,High,Organic,Electronics,Smartphones,Samsung,Galaxy S21,649.0,500.0,1.0,12.0,649.0,10.0,139.0,Debit Card,4.0
2021-07-15,18-25,IL,Male,High,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,1900.0,1800.0,1.0,8.0,1900.0,22.0,78.0,Debit Card,5.0
2021-07-15,26-35,TX,Female,Low,PPC,Beauty,Makeup,Maybelline,Fit Me Foundation,17.0,15.0,8.0,18.0,134.0,8.0,6.0,Credit Card,6.0
2021-07-15,36-45,OH,Male,Middle,App,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,26.0,20.0,3.0,20.0,78.0,5.0,13.0,Debit Card,3.0
2021-07-15,46-55,CA,Female,High,Organic,Beauty,Makeup,Maybelline,Fit Me Foundation,15.0,15.0,3.0,11.0,45.0,3.0,-3.0,BNPL,3.0
2021-07-15,36-45,NY,Other,Low,Email,Clothing,Jeans,Levis,501 Original,54.0,60.0,1.0,26.0,54.0,8.0,-14.0,Credit Card,3.0
2021-07-15,26-35,CA,Female,High,Organic,Clothing,T-Shirts,Nike,Dry-FIT,25.0,20.0,7.0,21.0,176.0,9.0,27.0,Digital Wallet,6.0
2021-07-15,46-55,TX,Female,High,Affiliates,Home,Furniture,IKEA,Billy Bookcase,151.0,100.0,1.0,3.0,151.0,17.0,34.0,Credit Card,8.0
2021-07-15,56-65,NY,Male,Middle,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,13.0,10.0,8.0,10.0,106.0,11.0,15.0,Debit Card,7.0
2021-07-15,18-25,CA,Other,High,Others,Home,Furniture,IKEA,Billy Bookcase,132.0,100.0,3.0,2.0,395.0,29.0,66.0,Digital Wallet,5.0
2021-07-15,26-35,MI,Male,Low,Organic,Clothing,Jeans,Levis,501 Original,59.0,60.0,4.0,25.0,237.0,12.0,-14.0,Debit Card,5.0
2021-07-15,56-65,OH,Female,Low,Organic,Electronics,Laptops,Dell,Inspiron,747.0,600.0,1.0,9.0,747.0,15.0,132.0,Credit Card,4.0
2021-07-15,46-55,FL,Female,Low,Affiliates,Clothing,T-Shirts,Adidas,Essentials,29.0,35.0,4.0,21.0,118.0,9.0,-31.0,Credit Card,4.0
2021-07-15,66+,CA,Male,Low,Organic,Home,Furniture,IKEA,Kallax Shelf,63.0,60.0,3.0,9.0,189.0,29.0,-20.0,Credit Card,4.0
2021-07-15,46-55,FL,Male,Middle,Others,Home,Furniture,IKEA,Kallax Shelf,87.0,60.0,1.0,6.0,87.0,18.0,9.0,Digital Wallet,2.0
2021-07-15,26-35,NY,Male,High,Affiliates,Clothing,Jeans,Wrangler,Authentics,35.0,30.0,4.0,25.0,141.0,12.0,9.0,BNPL,6.0
2021-07-15,18-25,TX,Female,Low,Affiliates,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,20.0,20.0,6.0,23.0,119.0,7.0,-8.0,Digital Wallet,6.0
2021-07-15,36-45,FL,Other,Middle,PPC,Clothing,Jeans,Levis,501 Original,69.0,60.0,4.0,27.0,275.0,10.0,25.0,Credit Card,5.0
2021-07-15,66+,NY,Female,High,App,Home,Beds,Serta,Perfect Sleeper,840.0,750.0,3.0,8.0,2519.0,40.0,230.0,Debit Card,5.0
2021-07-15,26-35,TX,Female,Middle,PPC,Clothing,Jeans,Levis,501 Original,62.0,60.0,3.0,23.0,187.0,7.0,-0.0,Credit Card,6.0
2021-07-15,26-35,NY,Female,Middle,Organic,Clothing,T-Shirts,Nike,Sportswear,31.0,25.0,6.0,21.0,186.0,13.0,23.0,Debit Card,6.0
