TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-11-21,26-35,NY,Female,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,137.0,100.0,1.0,1.0,137.0,16.0,21.0,Credit Card,4.0
2023-11-21,56-65,TX,Male,Low,App,Electronics,Smartphones,Apple,iPhone 15,1030.0,800.0,3.0,1.55,3091.0,18.0,673.0,Digital Wallet,4.0
2023-11-21,46-55,NC,Other,Low,Others,Home,Furniture,IKEA,Billy Bookcase,136.0,100.0,2.0,1.27,272.0,27.0,45.0,Credit Card,5.0
2023-11-21,18-25,IL,Other,Low,Others,Electronics,Laptops,HP,Envy,801.0,700.0,2.0,1.6,1602.0,21.0,181.0,Debit Card,5.0
2023-11-21,46-55,TX,Female,Middle,App,Home,Beds,Serta,Perfect Sleeper,850.0,750.0,2.0,1.86,1699.0,27.0,172.0,Debit Card,5.0
2023-11-21,46-55,TX,Male,Low,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1677.0,1500.0,2.0,0.93,3354.0,19.0,335.0,BNPL,3.0
2023-11-21,56-65,NC,Male,Middle,Others,Clothing,T-Shirts,Nike,Dry-FIT,25.0,20.0,2.0,1.97,51.0,9.0,2.0,Debit Card,4.0
2023-11-21,46-55,NC,Other,Middle,Organic,Clothing,Jeans,Levis,501 Original,77.0,60.0,1.0,2.0,77.0,8.0,9.0,Credit Card,6.0
2023-11-21,66+,CA,Other,Low,Organic,Clothing,Jeans,Levis,Bootcut,114.0,100.0,2.0,1.81,228.0,4.0,25.0,BNPL,2.0
2023-11-21,66+,MI,Female,Middle,Others,Electronics,Smartphones,Samsung,Galaxy A32,316.0,250.0,13.0,0.96,4114.0,70.0,794.0,Digital Wallet,9.0
2023-11-21,18-25,NY,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,155.0,100.0,1.0,1.25,155.0,16.0,40.0,Credit Card,5.0
2023-11-21,26-35,CA,Male,Middle,Others,Home,Beds,Serta,iComfort,2062.0,1900.0,2.0,0.52,4125.0,25.0,300.0,Debit Card,4.0
2023-11-21,46-55,IL,Other,Middle,Email,Home,Beds,Tempur-Pedic,Cloud Supreme,1965.0,1800.0,2.0,0.98,3929.0,29.0,301.0,Debit Card,6.0
2023-11-21,56-65,IL,Female,Middle,Email,Clothing,T-Shirts,Nike,Dry-FIT,33.0,20.0,2.0,1.4,66.0,7.0,19.0,Credit Card,5.0
2023-11-21,26-35,GA,Female,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,46.0,30.0,3.0,1.43,139.0,6.0,43.0,Digital Wallet,4.0
2023-11-21,46-55,TX,Male,Low,Organic,Electronics,Smartphones,Samsung,Galaxy A32,302.0,250.0,1.0,1.58,302.0,8.0,44.0,Debit Card,3.0
2023-11-21,36-45,OH,Male,Middle,Email,Home,Furniture,IKEA,Kallax Shelf,68.0,60.0,1.0,0.87,68.0,13.0,-5.0,Digital Wallet,4.0
2023-11-21,36-45,NC,Male,High,App,Home,Beds,Serta,iComfort,2111.0,1900.0,1.0,0.63,2111.0,19.0,192.0,Credit Card,4.0
2023-11-21,26-35,CA,Female,Low,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1684.0,1500.0,2.0,0.98,3368.0,17.0,351.0,Digital Wallet,3.0
2023-11-21,26-35,GA,Male,Middle,Email,Clothing,T-Shirts,Nike,Dry-FIT,29.0,20.0,5.0,0.83,147.0,8.0,39.0,Debit Card,5.0
2023-11-21,26-35,NC,Female,Low,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,17.0,15.0,5.0,1.32,87.0,10.0,3.0,Debit Card,7.0
2023-11-21,36-45,FL,Female,Middle,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,19.0,15.0,4.0,1.39,76.0,6.0,9.0,BNPL,4.0
2023-11-21,26-35,GA,Male,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,47.0,30.0,2.0,1.42,93.0,5.0,29.0,Credit Card,4.0
2023-11-21,36-45,GA,Male,High,Affiliates,Electronics,Laptops,HP,Envy,982.0,700.0,2.0,1.13,1963.0,18.0,546.0,BNPL,4.0
2023-11-21,26-35,NY,Female,Low,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Air M2,1215.0,1000.0,2.0,1.77,2431.0,22.0,409.0,Credit Card,5.0
2023-11-21,56-65,PA,Female,High,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,1918.0,1800.0,1.0,1.88,1918.0,16.0,102.0,Digital Wallet,4.0
2023-11-21,36-45,TX,Male,Middle,Others,Beauty,Makeup,Maybelline,Lash Sensational Mascara,13.0,10.0,3.0,1.67,40.0,5.0,6.0,Digital Wallet,3.0
2023-11-21,56-65,CA,Female,Middle,Organic,Electronics,Laptops,HP,Pavilion,715.0,600.0,2.0,1.7,1430.0,17.0,213.0,Debit Card,5.0
2023-11-21,26-35,CA,Other,High,Affiliates,Home,Beds,Tempur-Pedic,Contour Elite,1796.0,1700.0,1.0,0.96,1796.0,13.0,83.0,Digital Wallet,3.0
2023-11-21,18-25,IL,Male,Middle,Email,Home,Furniture,IKEA,Kallax Shelf,83.0,60.0,2.0,0.63,167.0,25.0,22.0,Digital Wallet,6.0
2023-11-21,36-45,CA,Female,Middle,Others,Home,Furniture,Ashley Furniture,Sofa,388.0,300.0,2.0,1.33,776.0,21.0,156.0,Credit Card,4.0
2023-11-21,56-65,MI,Male,Middle,PPC,Electronics,Smartphones,Apple,iPhone 14,889.0,700.0,1.0,1.72,889.0,10.0,179.0,Digital Wallet,4.0
2023-11-21,46-55,FL,Male,Middle,App,Electronics,Laptops,HP,Pavilion,752.0,600.0,2.0,1.03,1504.0,20.0,284.0,Debit Card,4.0
2023-11-21,26-35,PA,Other,High,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1726.0,1500.0,2.0,1.1,3453.0,20.0,433.0,Debit Card,6.0
2023-11-21,26-35,MI,Other,High,PPC,Beauty,Makeup,Revlon,ColorStay Lipstick,22.0,15.0,4.0,1.37,88.0,8.0,20.0,Credit Card,5.0
2023-11-21,26-35,TX,Male,Middle,Email,Electronics,Smartphones,Samsung,Galaxy A32,370.0,250.0,5.0,0.83,1852.0,28.0,574.0,Digital Wallet,6.0
2023-11-21,26-35,TX,Female,High,Affiliates,Clothing,Jeans,Wrangler,Authentics,49.0,30.0,1.0,1.95,49.0,4.0,14.0,Debit Card,3.0
2023-11-21,66+,NY,Male,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1000.0,800.0,3.0,1.31,3000.0,21.0,579.0,Credit Card,6.0
2023-11-21,66+,OH,Female,Middle,App,Home,Furniture,IKEA,Kallax Shelf,77.0,60.0,2.0,1.96,154.0,23.0,11.0,Digital Wallet,4.0
2023-11-21,18-25,GA,Male,High,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1221.0,1200.0,2.0,1.03,2441.0,18.0,23.0,Debit Card,4.0
2023-11-21,46-55,PA,Other,Middle,Email,Electronics,Smartphones,Apple,iPhone SE,586.0,400.0,1.0,0.83,586.0,9.0,177.0,Digital Wallet,3.0
2023-11-21,46-55,CA,Female,Middle,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1715.0,1500.0,1.0,0.97,1715.0,9.0,207.0,Credit Card,4.0
2023-11-21,56-65,PA,Female,High,Affiliates,Home,Furniture,IKEA,Kallax Shelf,78.0,60.0,2.0,1.58,155.0,24.0,11.0,Digital Wallet,5.0
2023-11-21,36-45,MI,Other,High,Email,Electronics,Laptops,Dell,XPS,1566.0,1300.0,2.0,0.5,3132.0,21.0,511.0,Debit Card,5.0
2023-11-21,36-45,OH,Other,Middle,PPC,Home,Furniture,IKEA,Billy Bookcase,154.0,100.0,1.0,1.49,154.0,13.0,40.0,Credit Card,6.0
2023-11-21,56-65,MI,Male,Middle,PPC,Home,Furniture,Ashley Furniture,Dining Table,357.0,200.0,1.0,0.98,357.0,15.0,142.0,Digital Wallet,4.0
