TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-10-16,18-25,NY,Female,Middle,Affiliates,Electronics,Smartphones,Samsung,Galaxy S21,678.0,500.0,3.0,1.74,2035.0,19.0,516.0,Credit Card,5.0
2023-10-16,56-65,PA,Other,High,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,4.0,0.72,72.0,4.0,8.0,Digital Wallet,3.0
2023-10-16,56-65,TX,Male,Middle,Others,Home,Furniture,Ashley Furniture,Dining Table,339.0,200.0,2.0,1.01,678.0,21.0,257.0,Credit Card,4.0
2023-10-16,46-55,CA,Female,Middle,Organic,Clothing,Jeans,Wrangler,Regular Fit,59.0,35.0,3.0,1.94,178.0,3.0,70.0,Digital Wallet,4.0
2023-10-16,26-35,OH,Female,Low,PPC,Electronics,Smartphones,Apple,iPhone 14,879.0,700.0,2.0,1.25,1757.0,11.0,346.0,Digital Wallet,4.0
2023-10-16,56-65,FL,Other,Middle,Organic,Clothing,Jeans,Levis,Slim Fit,67.0,50.0,1.0,0.51,67.0,3.0,14.0,Credit Card,3.0
2023-10-16,56-65,NC,Female,Middle,Others,Clothing,Jeans,Levis,Slim Fit,72.0,50.0,3.0,0.84,216.0,9.0,57.0,Credit Card,5.0
2023-10-16,36-45,NY,Female,High,Organic,Clothing,Jeans,Levis,501 Original,80.0,60.0,3.0,0.85,240.0,8.0,52.0,Credit Card,5.0
2023-10-16,18-25,CA,Female,Low,Email,Clothing,Jeans,Levis,Slim Fit,66.0,50.0,3.0,1.74,197.0,3.0,44.0,Digital Wallet,3.0
2023-10-16,18-25,MI,Female,Middle,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,16.0,15.0,6.0,1.98,95.0,7.0,-2.0,Digital Wallet,5.0
2023-10-16,36-45,FL,Female,Middle,Email,Beauty,Makeup,Revlon,ColorStay Lipstick,20.0,15.0,4.0,0.83,78.0,4.0,14.0,Credit Card,4.0
2023-10-16,26-35,TX,Other,Middle,App,Clothing,Jeans,Levis,Slim Fit,61.0,50.0,3.0,0.63,183.0,5.0,28.0,Digital Wallet,8.0
2023-10-16,36-45,CA,Female,High,PPC,Home,Beds,Tempur-Pedic,Cloud Supreme,1896.0,1800.0,1.0,1.39,1896.0,11.0,85.0,Credit Card,2.0
2023-10-16,56-65,FL,Female,High,App,Electronics,Laptops,HP,Pavilion,691.0,600.0,2.0,0.85,1381.0,18.0,164.0,Credit Card,3.0
2023-10-16,26-35,NY,Other,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,56.0,30.0,1.0,0.59,56.0,5.0,21.0,Debit Card,4.0
2023-10-16,26-35,PA,Female,Middle,App,Electronics,Smartphones,Apple,iPhone SE,551.0,400.0,6.0,0.79,3305.0,32.0,873.0,Credit Card,22.0
2023-10-16,18-25,FL,Male,High,App,Clothing,T-Shirts,Adidas,Essentials,35.0,35.0,2.0,1.22,70.0,4.0,-4.0,Digital Wallet,5.0
2023-10-16,26-35,MI,Other,Middle,Others,Electronics,Laptops,Apple Laptop,MacBook Air M1,855.0,900.0,1.0,1.87,855.0,11.0,-56.0,Credit Card,5.0
2023-10-16,66+,NY,Male,Middle,App,Home,Furniture,IKEA,Billy Bookcase,149.0,100.0,2.0,1.35,297.0,24.0,74.0,Digital Wallet,5.0
2023-10-16,56-65,TX,Female,High,Others,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,27.0,20.0,1.0,0.73,27.0,3.0,4.0,Credit Card,3.0
2023-10-16,56-65,TX,Female,Middle,Organic,Home,Furniture,IKEA,Kallax Shelf,67.0,60.0,1.0,1.6,67.0,11.0,-4.0,Credit Card,4.0
2023-10-16,18-25,PA,Male,Middle,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,16.0,15.0,6.0,0.88,94.0,6.0,-2.0,Digital Wallet,7.0
2023-10-16,56-65,NY,Female,High,App,Clothing,Jeans,Levis,501 Original,73.0,60.0,1.0,1.61,73.0,5.0,8.0,Credit Card,6.0
2023-10-16,36-45,PA,Male,High,Email,Clothing,T-Shirts,Adidas,Performance,62.0,45.0,5.0,1.53,311.0,8.0,78.0,BNPL,5.0
2023-10-16,36-45,IL,Male,Low,Others,Clothing,Jeans,Wrangler,Regular Fit,57.0,35.0,1.0,1.57,57.0,4.0,18.0,Digital Wallet,3.0
2023-10-16,56-65,NC,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 14,916.0,700.0,3.0,1.37,2747.0,20.0,627.0,Credit Card,7.0
2023-10-16,18-25,TX,Female,High,Others,Electronics,Laptops,Apple Laptop,MacBook Air M2,1179.0,1000.0,2.0,1.66,2358.0,17.0,341.0,BNPL,5.0
2023-10-16,26-35,NC,Male,High,Organic,Beauty,Skincare,Neutrogena,Hydro Boost Gel,21.0,20.0,2.0,1.56,42.0,6.0,-4.0,Credit Card,3.0
2023-10-16,46-55,CA,Male,Low,Others,Electronics,Smartphones,Samsung,Galaxy A32,266.0,250.0,1.0,1.63,266.0,4.0,13.0,Credit Card,2.0
2023-10-16,26-35,TX,Other,Low,App,Electronics,Smartphones,Apple,iPhone 15,988.0,800.0,3.0,1.95,2965.0,16.0,550.0,Digital Wallet,3.0
2023-10-16,66+,TX,Other,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,133.0,100.0,1.0,1.47,133.0,11.0,22.0,BNPL,3.0
2023-10-16,46-55,OH,Other,Middle,Organic,Clothing,T-Shirts,Nike,Sportswear,38.0,25.0,4.0,0.76,151.0,6.0,45.0,Credit Card,4.0
2023-10-16,26-35,GA,Male,High,Email,Beauty,Skincare,Neutrogena,Hydro Boost Gel,26.0,20.0,4.0,1.95,102.0,3.0,19.0,Digital Wallet,5.0
2023-10-16,56-65,PA,Female,Low,Organic,Electronics,Smartphones,Samsung,Galaxy S21,776.0,500.0,1.0,0.75,776.0,7.0,269.0,Credit Card,3.0
2023-10-16,26-35,CA,Female,High,App,Electronics,Laptops,HP,Envy,919.0,700.0,1.0,1.82,919.0,7.0,212.0,Digital Wallet,3.0
2023-10-16,46-55,CA,Other,Middle,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,11.0,10.0,2.0,1.84,22.0,3.0,-1.0,Digital Wallet,9.0
2023-10-16,18-25,IL,Male,High,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,21.0,20.0,3.0,0.82,63.0,5.0,-2.0,Digital Wallet,4.0
2023-10-16,26-35,TX,Female,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,96.0,100.0,2.0,0.74,192.0,21.0,-28.0,Debit Card,5.0
2023-10-16,26-35,IL,Female,Middle,App,Clothing,Jeans,Levis,501 Original,82.0,60.0,1.0,0.58,82.0,4.0,18.0,Debit Card,4.0
2023-10-16,36-45,TX,Male,High,Organic,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1574.0,1500.0,2.0,1.8,3147.0,11.0,136.0,Credit Card,5.0
2023-10-16,46-55,FL,Female,Middle,App,Beauty,Makeup,Revlon,ColorStay Lipstick,15.0,15.0,3.0,1.27,44.0,3.0,-4.0,Credit Card,3.0
2023-10-16,18-25,MI,Male,Middle,PPC,Electronics,Laptops,HP,Pavilion,708.0,600.0,2.0,1.38,1416.0,19.0,197.0,Credit Card,6.0
2023-10-16,36-45,TX,Other,Low,Organic,Home,Furniture,Ashley Furniture,Dining Table,349.0,200.0,2.0,1.67,698.0,21.0,277.0,Digital Wallet,4.0
2023-10-16,36-45,TX,Female,Low,Affiliates,Clothing,T-Shirts,Adidas,Performance,66.0,45.0,3.0,1.32,197.0,4.0,58.0,Digital Wallet,5.0
2023-10-16,56-65,TX,Other,Low,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1614.0,1500.0,2.0,1.32,3228.0,17.0,212.0,Digital Wallet,2.0
2023-10-16,18-25,IL,Male,Middle,App,Clothing,Jeans,Levis,501 Original,77.0,60.0,1.0,1.79,77.0,4.0,13.0,Debit Card,3.0
2023-10-16,56-65,PA,Female,Low,PPC,Clothing,T-Shirts,Adidas,Performance,75.0,45.0,3.0,1.0,225.0,6.0,84.0,Debit Card,6.0
2023-10-16,36-45,IL,Female,Middle,App,Clothing,Jeans,Wrangler,Authentics,33.0,30.0,1.0,0.77,33.0,4.0,-1.0,Credit Card,4.0
2023-10-16,66+,NC,Female,Low,PPC,Home,Furniture,IKEA,Billy Bookcase,111.0,100.0,2.0,1.8,222.0,25.0,-3.0,Digital Wallet,5.0
2023-10-16,18-25,IL,Other,High,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,3.0,0.82,59.0,4.0,9.0,BNPL,3.0
2023-10-16,46-55,TX,Female,Middle,Organic,Home,Beds,Serta,Perfect Sleeper,843.0,750.0,3.0,1.86,2528.0,37.0,241.0,Digital Wallet,5.0
2023-10-16,26-35,FL,Female,Middle,App,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,25.0,20.0,1.0,1.7,25.0,3.0,2.0,Digital Wallet,2.0
2023-10-16,46-55,IL,Female,High,Email,Beauty,Makeup,Revlon,PhotoReady Concealer,15.0,12.0,3.0,0.7,46.0,4.0,6.0,Debit Card,3.0
2023-10-16,36-45,FL,Female,Low,Others,Home,Beds,Tempur-Pedic,Contour Elite,1724.0,1700.0,2.0,1.08,3448.0,26.0,23.0,Debit Card,5.0
2023-10-16,46-55,CA,Male,Low,Affiliates,Clothing,T-Shirts,Nike,Sportswear,38.0,25.0,5.0,1.84,189.0,5.0,59.0,Debit Card,5.0
2023-10-16,56-65,GA,Female,Low,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,1916.0,1800.0,1.0,0.72,1916.0,12.0,104.0,Debit Card,5.0
2023-10-16,26-35,NY,Female,Middle,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1175.0,1200.0,2.0,1.19,2350.0,20.0,-70.0,Debit Card,3.0
2023-10-16,36-45,FL,Male,Middle,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,13.0,10.0,1.0,1.36,13.0,3.0,-0.0,Digital Wallet,2.0
2023-10-16,36-45,CA,Other,Low,Others,Electronics,Smartphones,Samsung,Galaxy S21,610.0,500.0,1.0,0.84,610.0,4.0,106.0,BNPL,2.0
2023-10-16,36-45,PA,Male,Middle,Organic,Clothing,T-Shirts,Nike,Sportswear,36.0,25.0,2.0,1.06,72.0,4.0,18.0,Debit Card,3.0
2023-10-16,56-65,CA,Other,Middle,App,Clothing,T-Shirts,Nike,Sportswear,37.0,25.0,1.0,1.94,37.0,3.0,9.0,Debit Card,2.0
2023-10-16,46-55,GA,Male,High,App,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,31.0,20.0,1.0,0.5,31.0,3.0,8.0,Digital Wallet,3.0
2023-10-16,26-35,PA,Male,Middle,Organic,Home,Furniture,IKEA,Kallax Shelf,79.0,60.0,1.0,1.78,79.0,12.0,7.0,Debit Card,4.0
2023-10-16,46-55,FL,Female,Middle,Others,Home,Beds,Serta,iComfort,2116.0,1900.0,2.0,0.54,4231.0,26.0,406.0,Credit Card,4.0
2023-10-16,36-45,MI,Male,Middle,App,Clothing,Jeans,Wrangler,Regular Fit,61.0,35.0,2.0,1.76,123.0,6.0,47.0,Credit Card,3.0
2023-10-16,36-45,PA,Male,Low,Affiliates,Clothing,Jeans,Wrangler,Authentics,42.0,30.0,3.0,0.53,126.0,7.0,30.0,Credit Card,5.0
2023-10-16,56-65,FL,Male,Middle,App,Home,Furniture,IKEA,Billy Bookcase,125.0,100.0,1.0,1.55,125.0,12.0,13.0,Debit Card,3.0
2023-10-16,18-25,TX,Female,Middle,App,Clothing,T-Shirts,Adidas,Performance,71.0,45.0,2.0,1.33,141.0,3.0,48.0,Digital Wallet,4.0
2023-10-16,18-25,CA,Female,Low,PPC,Home,Furniture,IKEA,Billy Bookcase,87.0,100.0,1.0,1.77,87.0,9.0,-22.0,Digital Wallet,5.0
2023-10-16,26-35,CA,Female,Low,App,Electronics,Laptops,Apple Laptop,MacBook Air M1,927.0,900.0,7.0,1.1,6487.0,55.0,132.0,Digital Wallet,6.0
2023-10-16,36-45,FL,Male,Middle,Email,Electronics,Smartphones,Samsung,Galaxy S21,692.0,500.0,1.0,0.62,692.0,7.0,186.0,BNPL,4.0
2023-10-16,26-35,NY,Female,Low,Affiliates,Home,Beds,Tempur-Pedic,Cloud Supreme,1816.0,1800.0,1.0,1.19,1816.0,16.0,1.0,Digital Wallet,6.0
