TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-11-07,26-35,OH,Female,Middle,Email,Home,Furniture,IKEA,Billy Bookcase,157.0,100.0,2.0,0.72,314.0,23.0,91.0,BNPL,15.0
2023-11-07,26-35,NC,Male,High,Others,Home,Furniture,IKEA,Billy Bookcase,162.0,100.0,2.0,0.77,323.0,26.0,97.0,Digital Wallet,5.0
2023-11-07,46-55,IL,Male,Middle,Organic,Electronics,Smartphones,Apple,iPhone 15,1043.0,800.0,3.0,1.42,3130.0,19.0,711.0,Credit Card,4.0
2023-11-07,36-45,NY,Other,Middle,App,Home,Furniture,Ashley Furniture,Sofa,356.0,300.0,2.0,1.45,712.0,25.0,87.0,Debit Card,5.0
2023-11-07,36-45,OH,Male,Low,Others,Electronics,Laptops,Apple Laptop,MacBook Air M2,1307.0,1000.0,1.0,0.61,1307.0,11.0,296.0,Debit Card,4.0
2023-11-07,36-45,NY,Male,Middle,App,Home,Beds,Tempur-Pedic,Cloud Supreme,1941.0,1800.0,2.0,0.74,3882.0,29.0,252.0,Debit Card,5.0
2023-11-07,46-55,FL,Female,Middle,PPC,Beauty,Skincare,Neutrogena,Hydro Boost Gel,23.0,20.0,1.0,0.82,23.0,4.0,-1.0,Digital Wallet,4.0
2023-11-07,26-35,TX,Female,Middle,Others,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1251.0,1200.0,2.0,0.93,2503.0,18.0,84.0,Debit Card,3.0
2023-11-07,26-35,PA,Male,High,Organic,Electronics,Smartphones,Apple,iPhone 15,992.0,800.0,1.0,1.5,992.0,9.0,183.0,Digital Wallet,3.0
2023-11-07,18-25,MI,Female,Low,App,Home,Beds,Tempur-Pedic,Contour Elite,1960.0,1700.0,1.0,0.89,1960.0,17.0,243.0,Debit Card,7.0
2023-11-07,36-45,TX,Female,Middle,App,Home,Beds,Serta,iComfort,2231.0,1900.0,2.0,1.3,4461.0,26.0,635.0,Debit Card,5.0
2023-11-07,56-65,TX,Female,High,App,Electronics,Smartphones,Apple,iPhone 15,994.0,800.0,3.0,1.28,2983.0,17.0,566.0,Credit Card,12.0
2023-11-07,18-25,NY,Female,Middle,Email,Home,Furniture,IKEA,Kallax Shelf,49.0,60.0,2.0,1.24,99.0,25.0,-47.0,Credit Card,5.0
2023-11-07,26-35,IL,Male,Middle,App,Electronics,Smartphones,Samsung,Galaxy S21,640.0,500.0,1.0,0.69,640.0,9.0,130.0,BNPL,3.0
2023-11-07,36-45,CA,Male,Middle,App,Home,Furniture,IKEA,Billy Bookcase,150.0,100.0,1.0,1.36,150.0,10.0,40.0,Credit Card,6.0
2023-11-07,56-65,TX,Other,Low,Affiliates,Electronics,Smartphones,Samsung,Galaxy S21,660.0,500.0,2.0,1.57,1321.0,12.0,308.0,Debit Card,4.0
2023-11-07,56-65,PA,Female,Low,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,16.0,15.0,5.0,1.81,81.0,7.0,-1.0,Credit Card,5.0
2023-11-07,46-55,IL,Female,Middle,Others,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,18.0,15.0,1.0,0.58,18.0,5.0,-2.0,Credit Card,3.0
2023-11-07,46-55,IL,Other,Middle,Email,Home,Furniture,IKEA,Kallax Shelf,76.0,60.0,12.0,1.47,908.0,124.0,64.0,Digital Wallet,11.0
2023-11-07,36-45,NY,Other,High,App,Electronics,Smartphones,Samsung,Galaxy A32,312.0,250.0,1.0,1.99,312.0,10.0,52.0,Debit Card,3.0
2023-11-07,46-55,PA,Female,Middle,Email,Clothing,Jeans,Levis,501 Original,82.0,60.0,1.0,0.92,82.0,5.0,17.0,Credit Card,4.0
2023-11-07,36-45,NY,Other,Middle,Others,Home,Beds,Tempur-Pedic,Contour Elite,1849.0,1700.0,1.0,1.13,1849.0,17.0,132.0,BNPL,6.0
2023-11-07,18-25,MI,Female,Middle,App,Electronics,Smartphones,Apple,iPhone 15,1034.0,800.0,2.0,1.31,2069.0,15.0,454.0,Credit Card,4.0
2023-11-07,36-45,CA,Female,High,Email,Beauty,Makeup,Revlon,PhotoReady Concealer,15.0,12.0,6.0,0.61,87.0,4.0,11.0,Digital Wallet,6.0
