TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-09-18,36-45,CA,Other,Low,Affiliates,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,19.0,15.0,2.0,0.54,38.0,3.0,5.0,Credit Card,2.0
2021-09-18,26-35,FL,Male,Low,Organic,Beauty,Skincare,Neutrogena,Hydro Boost Gel,20.0,20.0,4.0,0.6,81.0,7.0,-6.0,Digital Wallet,5.0
2021-09-18,36-45,TX,Other,High,Affiliates,Home,Furniture,Ashley Furniture,Sofa,463.0,300.0,1.0,1.14,463.0,13.0,150.0,Digital Wallet,6.0
2021-09-18,36-45,GA,Female,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,54.0,30.0,3.0,1.86,163.0,7.0,66.0,Credit Card,6.0
2021-09-18,36-45,CA,Other,Middle,Email,Electronics,Smartphones,Samsung,Galaxy S21,772.0,500.0,1.0,1.46,772.0,6.0,266.0,Credit Card,2.0
2021-09-18,56-65,IL,Male,Middle,Email,Home,Beds,Serta,iComfort,2114.0,1900.0,1.0,1.07,2114.0,17.0,197.0,Debit Card,5.0
2021-09-18,36-45,TX,Female,Low,App,Electronics,Smartphones,Apple,iPhone SE,576.0,400.0,1.0,1.01,576.0,8.0,168.0,BNPL,3.0
2021-09-18,26-35,NY,Female,Middle,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,24.0,20.0,2.0,1.34,48.0,7.0,0.0,Credit Card,4.0
2021-09-18,18-25,OH,Female,Middle,Others,Electronics,Smartphones,Apple,iPhone 14,934.0,700.0,2.0,1.38,1867.0,14.0,454.0,Digital Wallet,4.0
2021-09-18,18-25,CA,Male,Middle,Organic,Clothing,T-Shirts,Adidas,Performance,64.0,45.0,4.0,0.73,257.0,6.0,71.0,Digital Wallet,4.0
2021-09-18,56-65,TX,Male,High,PPC,Electronics,Laptops,Apple Laptop,MacBook Air M2,1209.0,1000.0,2.0,1.02,2419.0,19.0,400.0,BNPL,4.0
2021-09-18,18-25,CA,Female,Middle,Email,Clothing,Jeans,Levis,Slim Fit,65.0,50.0,2.0,1.05,131.0,4.0,26.0,Credit Card,4.0
2021-09-18,66+,TX,Female,Middle,Email,Electronics,Laptops,HP,Envy,971.0,700.0,2.0,1.06,1941.0,19.0,522.0,Credit Card,4.0
2021-09-18,26-35,CA,Female,High,App,Electronics,Laptops,Apple Laptop,MacBook Air M1,1061.0,900.0,2.0,0.74,2122.0,17.0,305.0,Digital Wallet,2.0
2021-09-18,46-55,FL,Female,Middle,Organic,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,27.0,20.0,2.0,1.36,53.0,5.0,8.0,Digital Wallet,4.0
2021-09-18,26-35,TX,Male,Low,Others,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,18.0,15.0,3.0,0.89,53.0,5.0,3.0,Credit Card,3.0
2021-09-18,66+,NY,Male,Low,Email,Clothing,Jeans,Wrangler,Regular Fit,62.0,35.0,2.0,0.92,124.0,9.0,45.0,Debit Card,6.0
2021-09-18,46-55,CA,Female,Middle,Email,Clothing,T-Shirts,Nike,Dry-FIT,44.0,20.0,2.0,1.62,88.0,3.0,45.0,Digital Wallet,4.0
2021-09-18,66+,NY,Male,Middle,Affiliates,Clothing,T-Shirts,Nike,Dry-FIT,35.0,20.0,1.0,1.31,35.0,7.0,8.0,Digital Wallet,4.0
2021-09-18,46-55,MI,Other,Low,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,17.0,15.0,1.0,1.18,17.0,6.0,-4.0,Debit Card,3.0
2021-09-18,46-55,NY,Other,Middle,Organic,Electronics,Smartphones,Apple,iPhone SE,585.0,400.0,12.0,1.34,7026.0,66.0,2159.0,Credit Card,10.0
2021-09-18,26-35,NY,Male,Middle,App,Home,Beds,Tempur-Pedic,Contour Elite,1879.0,1700.0,2.0,1.74,3758.0,30.0,328.0,Credit Card,4.0
2021-09-18,26-35,FL,Male,Middle,Organic,Electronics,Smartphones,Apple,iPhone 14,922.0,700.0,3.0,0.72,2766.0,19.0,647.0,BNPL,5.0
2021-09-18,36-45,TX,Female,Low,Affiliates,Clothing,Jeans,Wrangler,Authentics,40.0,30.0,2.0,1.96,80.0,6.0,14.0,Digital Wallet,3.0
2021-09-18,56-65,NY,Male,Low,App,Clothing,Jeans,Wrangler,Authentics,44.0,30.0,3.0,0.92,131.0,11.0,31.0,Credit Card,4.0
2021-09-18,56-65,GA,Other,Middle,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,2.0,1.79,36.0,3.0,2.0,Digital Wallet,3.0
2021-09-18,36-45,CA,Female,Middle,Organic,Clothing,Jeans,Levis,Slim Fit,68.0,50.0,3.0,1.61,204.0,6.0,49.0,Credit Card,3.0
2021-09-18,46-55,TX,Male,Middle,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Air M2,1229.0,1000.0,2.0,1.63,2457.0,19.0,438.0,BNPL,4.0
2021-09-18,26-35,FL,Male,Middle,App,Clothing,Jeans,Wrangler,Authentics,49.0,30.0,1.0,1.19,49.0,6.0,13.0,Debit Card,3.0
2021-09-18,36-45,OH,Male,Middle,Affiliates,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,5.0,1.79,68.0,7.0,11.0,Credit Card,6.0
2021-09-18,56-65,NY,Female,Low,App,Clothing,T-Shirts,Adidas,Performance,78.0,45.0,4.0,0.95,310.0,11.0,119.0,Debit Card,6.0
2021-09-18,46-55,OH,Female,Low,Others,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,1.0,0.76,15.0,4.0,0.0,Digital Wallet,2.0
2021-09-18,26-35,GA,Male,High,Organic,Home,Furniture,IKEA,Kallax Shelf,67.0,60.0,1.0,1.96,67.0,12.0,-5.0,Digital Wallet,5.0
2021-09-18,46-55,PA,Female,Middle,Organic,Clothing,Jeans,Levis,Slim Fit,62.0,50.0,1.0,1.04,62.0,6.0,5.0,Digital Wallet,4.0
2021-09-18,46-55,IL,Male,Middle,PPC,Home,Beds,Tempur-Pedic,Contour Elite,1903.0,1700.0,2.0,1.64,3806.0,29.0,377.0,Credit Card,5.0
2021-09-18,36-45,OH,Male,Low,Organic,Clothing,Jeans,Wrangler,Regular Fit,59.0,35.0,2.0,0.91,117.0,7.0,41.0,Digital Wallet,3.0
2021-09-18,26-35,FL,Female,Low,Others,Electronics,Smartphones,Apple,iPhone 15,1021.0,800.0,1.0,0.53,1021.0,9.0,212.0,Credit Card,3.0
2021-09-18,66+,CA,Male,Middle,Organic,Electronics,Smartphones,Apple,iPhone SE,568.0,400.0,3.0,0.89,1703.0,16.0,487.0,Digital Wallet,3.0
2021-09-18,18-25,CA,Female,Low,App,Home,Furniture,IKEA,Kallax Shelf,72.0,60.0,2.0,1.39,145.0,21.0,4.0,Digital Wallet,4.0
2021-09-18,46-55,TX,Male,Middle,Email,Home,Furniture,IKEA,Billy Bookcase,134.0,100.0,1.0,1.46,134.0,13.0,21.0,Digital Wallet,4.0
2021-09-18,56-65,PA,Male,High,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,25.0,20.0,4.0,1.94,102.0,7.0,15.0,Debit Card,4.0
