TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-07-28,36-45,TX,Male,Middle,Organic,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,13.0,15.0,1.0,24.0,13.0,3.0,-5.0,Debit Card,4.0
2023-07-28,18-25,CA,Male,High,Others,Clothing,Jeans,Levis,501 Original,56.0,60.0,1.0,28.0,56.0,3.0,-7.0,Debit Card,4.0
2023-07-28,36-45,CA,Female,Middle,Email,Clothing,T-Shirts,Adidas,Performance,55.0,45.0,6.0,16.0,330.0,5.0,54.0,Digital Wallet,5.0
2023-07-28,26-35,FL,Female,Middle,App,Home,Furniture,IKEA,Billy Bookcase,139.0,100.0,1.0,4.0,139.0,16.0,23.0,Credit Card,2.0
2023-07-28,18-25,MI,Male,Low,Organic,Beauty,Makeup,Revlon,PhotoReady Concealer,17.0,12.0,7.0,10.0,122.0,7.0,31.0,Credit Card,7.0
2023-07-28,36-45,TX,Other,Low,Organic,Clothing,Jeans,Levis,Slim Fit,54.0,50.0,4.0,22.0,217.0,7.0,10.0,Debit Card,5.0
2023-07-28,46-55,NC,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,134.0,100.0,1.0,2.0,134.0,19.0,15.0,Debit Card,6.0
2023-07-28,56-65,CA,Male,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,151.0,100.0,3.0,4.0,453.0,27.0,126.0,Credit Card,4.0
2023-07-28,46-55,GA,Male,Low,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,15.0,15.0,6.0,18.0,90.0,3.0,-3.0,Credit Card,5.0
2023-07-28,26-35,NY,Female,Low,PPC,Electronics,Smartphones,Samsung,Galaxy S21,666.0,500.0,3.0,12.0,1998.0,18.0,481.0,Credit Card,5.0
2023-07-28,26-35,PA,Female,Low,Email,Clothing,T-Shirts,Adidas,Essentials,41.0,35.0,7.0,19.0,290.0,11.0,34.0,Credit Card,7.0
2023-07-28,36-45,GA,Male,Low,Affiliates,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,16.0,15.0,4.0,17.0,63.0,3.0,-0.0,Debit Card,5.0
2023-07-28,56-65,PA,Other,Low,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,1.0,12.0,18.0,3.0,-0.0,Credit Card,3.0
2023-07-28,56-65,FL,Other,Middle,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,13.0,15.0,4.0,17.0,50.0,4.0,-14.0,Digital Wallet,5.0
2023-07-28,46-55,CA,Male,High,PPC,Clothing,T-Shirts,Adidas,Performance,41.0,45.0,4.0,21.0,165.0,4.0,-19.0,Debit Card,5.0
2023-07-28,36-45,IL,Female,Low,Others,Home,Furniture,IKEA,Billy Bookcase,145.0,100.0,1.0,2.0,145.0,17.0,28.0,Digital Wallet,5.0
2023-07-28,46-55,TX,Male,Middle,PPC,Home,Beds,Tempur-Pedic,Contour Elite,1867.0,1700.0,3.0,3.0,5600.0,34.0,466.0,Credit Card,4.0
2023-07-28,26-35,IL,Male,Middle,PPC,Clothing,Jeans,Levis,Bootcut,97.0,100.0,1.0,22.0,97.0,5.0,-8.0,Debit Card,3.0
2023-07-28,56-65,CA,Male,Middle,Organic,Home,Beds,Serta,iComfort,1917.0,1900.0,3.0,8.0,5750.0,32.0,17.0,Credit Card,4.0
2023-07-28,46-55,NC,Male,Low,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,16.0,15.0,6.0,19.0,95.0,8.0,-3.0,Credit Card,5.0
2023-07-28,66+,NC,Male,High,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,13.0,15.0,8.0,18.0,106.0,10.0,-24.0,Debit Card,7.0
