TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-04-07,26-35,FL,Female,Middle,App,Clothing,T-Shirts,Nike,Dry-FIT,20.0,20.0,3.0,11.0,59.0,9.0,-10.0,Credit Card,4.0
2023-04-07,36-45,TX,Male,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 15,1048.0,800.0,3.0,10.0,3144.0,21.0,723.0,Digital Wallet,5.0
2023-04-07,36-45,NY,Male,Low,Others,Electronics,Smartphones,Apple,iPhone 14,953.0,700.0,2.0,10.0,1905.0,18.0,487.0,Credit Card,5.0
2023-04-07,26-35,CA,Female,Middle,App,Beauty,Makeup,Revlon,ColorStay Lipstick,20.0,15.0,3.0,6.0,60.0,4.0,11.0,Credit Card,4.0
2023-04-07,66+,CA,Female,Low,App,Home,Beds,Tempur-Pedic,Cloud Supreme,2255.0,1800.0,1.0,1.0,2255.0,15.0,440.0,Credit Card,3.0
2023-04-07,26-35,TX,Other,Middle,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,20.0,15.0,6.0,10.0,122.0,7.0,25.0,Digital Wallet,6.0
2023-04-07,18-25,NY,Male,Low,Organic,Home,Furniture,Ashley Furniture,Bed Frame,247.0,100.0,1.0,4.0,247.0,18.0,129.0,Credit Card,5.0
2023-04-07,36-45,FL,Female,Low,PPC,Home,Beds,Tempur-Pedic,Contour Elite,2067.0,1700.0,2.0,2.0,4135.0,32.0,703.0,Credit Card,5.0
2023-04-07,46-55,GA,Other,Low,App,Clothing,T-Shirts,Nike,Sportswear,37.0,25.0,1.0,14.0,37.0,4.0,8.0,Credit Card,5.0
2023-04-07,66+,PA,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,165.0,100.0,2.0,3.0,331.0,28.0,103.0,Digital Wallet,7.0
2023-04-07,66+,TX,Male,Low,Email,Electronics,Laptops,HP,Envy,949.0,700.0,1.0,2.0,949.0,13.0,236.0,Digital Wallet,5.0
2023-04-07,46-55,CA,Female,Middle,Organic,Clothing,Jeans,Levis,Slim Fit,57.0,50.0,1.0,19.0,57.0,3.0,3.0,BNPL,4.0
2023-04-07,36-45,PA,Female,Middle,Organic,Electronics,Smartphones,Apple,iPhone 15,1082.0,800.0,1.0,7.0,1082.0,11.0,271.0,Credit Card,4.0
2023-04-07,56-65,TX,Female,Low,Others,Electronics,Laptops,HP,Envy,923.0,700.0,1.0,7.0,923.0,13.0,211.0,Credit Card,4.0
2023-04-07,56-65,IL,Female,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,6.0,8.0,87.0,9.0,18.0,Debit Card,6.0
2023-04-07,18-25,PA,Male,Middle,App,Electronics,Laptops,Apple Laptop,MacBook Air M2,1297.0,1000.0,1.0,6.0,1297.0,14.0,283.0,Digital Wallet,5.0
2023-04-07,18-25,NY,Female,Middle,PPC,Home,Beds,Tempur-Pedic,Contour Elite,2039.0,1700.0,1.0,2.0,2039.0,20.0,319.0,Digital Wallet,4.0
2023-04-07,36-45,GA,Other,Low,Affiliates,Home,Beds,Serta,iComfort,2651.0,1900.0,1.0,1.0,2651.0,16.0,735.0,Debit Card,5.0
2023-04-07,36-45,MI,Female,Middle,Organic,Clothing,Jeans,Wrangler,Regular Fit,45.0,35.0,1.0,21.0,45.0,8.0,3.0,Digital Wallet,4.0
2023-04-07,56-65,NC,Female,Middle,Others,Beauty,Skincare,Neutrogena,Hydro Boost Gel,25.0,20.0,1.0,15.0,25.0,8.0,-3.0,BNPL,4.0
2023-04-07,46-55,NC,Male,Low,Email,Electronics,Smartphones,Apple,iPhone SE,595.0,400.0,1.0,6.0,595.0,13.0,181.0,Credit Card,4.0
2023-04-07,66+,NC,Male,Low,Organic,Home,Furniture,IKEA,Kallax Shelf,69.0,60.0,1.0,1.0,69.0,19.0,-10.0,Credit Card,5.0
2023-04-07,26-35,TX,Male,Middle,Email,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1785.0,1500.0,3.0,8.0,5354.0,21.0,833.0,Credit Card,5.0
2023-04-07,36-45,NY,Female,Middle,App,Clothing,T-Shirts,Adidas,Performance,58.0,45.0,6.0,16.0,345.0,14.0,62.0,Digital Wallet,6.0
2023-04-07,36-45,NY,Female,Middle,App,Electronics,Laptops,HP,Envy,939.0,700.0,10.0,6.0,9391.0,89.0,2302.0,Debit Card,9.0
2023-04-07,26-35,TX,Female,Low,Others,Home,Furniture,Ashley Furniture,Dining Table,360.0,200.0,1.0,4.0,360.0,15.0,145.0,Credit Card,4.0
2023-04-07,36-45,NY,Female,Low,Affiliates,Home,Furniture,IKEA,Billy Bookcase,183.0,100.0,2.0,1.0,366.0,30.0,136.0,Debit Card,7.0
2023-04-07,46-55,TX,Female,Low,App,Home,Beds,Serta,Perfect Sleeper,971.0,750.0,2.0,3.0,1942.0,31.0,411.0,Credit Card,5.0
2023-04-07,18-25,IL,Male,Middle,Organic,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,21.0,20.0,3.0,12.0,62.0,8.0,-6.0,Credit Card,4.0
2023-04-07,18-25,PA,Female,High,Organic,Electronics,Smartphones,Apple,iPhone 14,933.0,700.0,3.0,13.0,2798.0,22.0,676.0,Digital Wallet,5.0
2023-04-07,26-35,IL,Other,Middle,Affiliates,Home,Beds,Serta,iComfort,2404.0,1900.0,2.0,3.0,4808.0,33.0,975.0,Credit Card,6.0
2023-04-07,26-35,MI,Male,High,Others,Electronics,Smartphones,Apple,iPhone 15,1025.0,800.0,2.0,12.0,2050.0,18.0,433.0,Credit Card,5.0
2023-04-07,26-35,CA,Male,Middle,Email,Beauty,Skincare,Neutrogena,Hydro Boost Gel,21.0,20.0,6.0,13.0,129.0,6.0,3.0,Digital Wallet,6.0
2023-04-07,36-45,NC,Female,High,Organic,Electronics,Laptops,HP,Envy,852.0,700.0,2.0,9.0,1703.0,26.0,277.0,BNPL,5.0
2023-04-07,46-55,CA,Male,Middle,App,Home,Furniture,IKEA,Billy Bookcase,156.0,100.0,1.0,1.0,156.0,13.0,43.0,Credit Card,5.0
2023-04-07,56-65,NY,Male,Middle,Organic,Electronics,Smartphones,Apple,iPhone 15,1057.0,800.0,1.0,8.0,1057.0,12.0,245.0,Debit Card,4.0
2023-04-07,66+,TX,Male,Middle,Others,Electronics,Smartphones,Samsung,Galaxy A32,352.0,250.0,1.0,12.0,352.0,9.0,93.0,BNPL,3.0
2023-04-07,66+,NC,Female,High,Organic,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,19.0,15.0,2.0,13.0,39.0,9.0,-1.0,Credit Card,4.0
2023-04-07,56-65,CA,Male,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1030.0,800.0,3.0,13.0,3089.0,19.0,671.0,Debit Card,5.0
2023-04-07,46-55,TX,Female,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,168.0,100.0,2.0,1.0,335.0,27.0,109.0,Credit Card,6.0
2023-04-07,18-25,FL,Male,High,PPC,Clothing,Jeans,Levis,Bootcut,103.0,100.0,1.0,20.0,103.0,6.0,-3.0,Credit Card,3.0
2023-04-07,46-55,GA,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone SE,614.0,400.0,1.0,6.0,614.0,8.0,206.0,BNPL,5.0
2023-04-07,18-25,NY,Male,Middle,App,Electronics,Smartphones,Samsung,Galaxy S21,703.0,500.0,1.0,14.0,703.0,12.0,191.0,Debit Card,6.0
2023-04-07,66+,CA,Male,High,Others,Home,Furniture,IKEA,Kallax Shelf,76.0,60.0,2.0,2.0,152.0,25.0,7.0,Debit Card,4.0
2023-04-07,56-65,PA,Female,Middle,Others,Home,Furniture,Ashley Furniture,Dining Table,363.0,200.0,2.0,4.0,726.0,28.0,298.0,Credit Card,8.0
2023-04-07,36-45,OH,Male,High,Others,Home,Beds,Serta,iComfort,2335.0,1900.0,2.0,4.0,4671.0,32.0,839.0,Debit Card,6.0
2023-04-07,26-35,CA,Other,Middle,Organic,Home,Beds,Serta,iComfort,2549.0,1900.0,2.0,3.0,5098.0,29.0,1269.0,Digital Wallet,4.0
2023-04-07,66+,IL,Female,High,App,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1472.0,1200.0,1.0,2.0,1472.0,15.0,257.0,Debit Card,4.0
2023-04-07,26-35,MI,Male,Middle,Others,Electronics,Smartphones,Apple,iPhone 14,868.0,700.0,1.0,14.0,868.0,12.0,156.0,Credit Card,3.0
2023-04-07,66+,CA,Female,Middle,Others,Home,Beds,Serta,iComfort,2453.0,1900.0,2.0,3.0,4905.0,29.0,1076.0,BNPL,5.0
2023-04-07,26-35,CA,Other,Middle,Others,Home,Beds,Tempur-Pedic,Cloud Supreme,2184.0,1800.0,2.0,3.0,4369.0,29.0,740.0,Debit Card,4.0
2023-04-07,36-45,GA,Male,Low,PPC,Beauty,Makeup,Maybelline,Fit Me Foundation,19.0,15.0,6.0,6.0,112.0,6.0,16.0,Credit Card,6.0
2023-04-07,46-55,FL,Female,Low,Organic,Home,Beds,Tempur-Pedic,Contour Elite,2013.0,1700.0,2.0,2.0,4026.0,32.0,594.0,Credit Card,4.0
2023-04-07,46-55,FL,Other,Middle,Affiliates,Clothing,Jeans,Wrangler,Authentics,54.0,30.0,2.0,16.0,109.0,8.0,41.0,Credit Card,5.0
2023-04-07,18-25,CA,Female,Middle,Organic,Electronics,Laptops,Dell,XPS,1565.0,1300.0,9.0,8.0,14084.0,75.0,2309.0,Credit Card,9.0
2023-04-07,56-65,PA,Female,Low,Email,Electronics,Smartphones,Samsung,Galaxy A32,307.0,250.0,1.0,8.0,307.0,11.0,46.0,Credit Card,4.0
2023-04-07,26-35,PA,Male,Middle,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1907.0,1500.0,2.0,2.0,3813.0,24.0,789.0,Debit Card,6.0
2023-04-07,18-25,TX,Female,Low,Email,Clothing,T-Shirts,Adidas,Essentials,40.0,35.0,1.0,19.0,40.0,5.0,0.0,Debit Card,4.0
2023-04-07,26-35,PA,Female,Middle,Organic,Clothing,T-Shirts,Nike,Dry-FIT,21.0,20.0,6.0,14.0,128.0,12.0,-4.0,Credit Card,6.0
2023-04-07,46-55,CA,Female,Middle,App,Beauty,Makeup,Revlon,PhotoReady Concealer,18.0,12.0,1.0,6.0,18.0,3.0,3.0,BNPL,2.0
2023-04-07,26-35,OH,Male,Middle,PPC,Home,Furniture,Ashley Furniture,Sofa,465.0,300.0,1.0,1.0,465.0,16.0,150.0,Debit Card,4.0
2023-04-07,66+,TX,Female,Middle,Affiliates,Home,Furniture,IKEA,Billy Bookcase,124.0,100.0,2.0,1.0,249.0,27.0,22.0,Digital Wallet,5.0
2023-04-07,46-55,PA,Male,High,Others,Electronics,Laptops,HP,Pavilion,792.0,600.0,1.0,8.0,792.0,14.0,177.0,Credit Card,4.0
2023-04-07,36-45,TX,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 15,1021.0,800.0,2.0,11.0,2042.0,15.0,427.0,Credit Card,5.0
2023-04-07,46-55,IL,Female,Middle,Affiliates,Beauty,Skincare,Neutrogena,Hydro Boost Gel,21.0,20.0,1.0,10.0,21.0,6.0,-6.0,Credit Card,3.0
2023-04-07,46-55,CA,Other,High,Email,Electronics,Smartphones,Samsung,Galaxy S21,726.0,500.0,2.0,8.0,1451.0,13.0,438.0,Credit Card,4.0
2023-04-07,18-25,TX,Female,High,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,24.0,20.0,2.0,11.0,49.0,5.0,3.0,Debit Card,2.0
2023-04-07,66+,TX,Female,Middle,App,Home,Furniture,Ashley Furniture,Dining Table,404.0,200.0,2.0,2.0,807.0,27.0,381.0,Credit Card,4.0
2023-04-07,56-65,TX,Male,High,Email,Electronics,Smartphones,Apple,iPhone 14,1038.0,700.0,1.0,5.0,1038.0,9.0,329.0,Credit Card,4.0
2023-04-07,26-35,GA,Other,Low,Email,Electronics,Smartphones,Apple,iPhone 14,933.0,700.0,3.0,13.0,2799.0,20.0,679.0,Debit Card,7.0
2023-04-07,26-35,OH,Female,Low,Others,Clothing,T-Shirts,Adidas,Performance,55.0,45.0,5.0,15.0,276.0,10.0,41.0,Digital Wallet,6.0
2023-04-07,26-35,MI,Male,Middle,App,Beauty,Makeup,Maybelline,Fit Me Foundation,19.0,15.0,3.0,9.0,56.0,8.0,3.0,Digital Wallet,5.0
2023-04-07,66+,OH,Male,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,43.0,30.0,2.0,16.0,87.0,8.0,19.0,Debit Card,4.0
2023-04-07,66+,OH,Female,Middle,App,Home,Beds,Tempur-Pedic,Contour Elite,2047.0,1700.0,2.0,1.0,4094.0,32.0,663.0,Credit Card,5.0
2023-04-07,46-55,CA,Female,Low,App,Home,Furniture,Ashley Furniture,Dining Table,350.0,200.0,1.0,2.0,350.0,13.0,137.0,Credit Card,3.0
2023-04-07,56-65,CA,Female,High,App,Beauty,Makeup,Maybelline,Fit Me Foundation,21.0,15.0,7.0,5.0,144.0,6.0,33.0,Credit Card,5.0
2023-04-07,26-35,IL,Male,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 14,946.0,700.0,3.0,9.0,2838.0,23.0,715.0,Credit Card,6.0
2023-04-07,56-65,PA,Other,High,App,Home,Furniture,IKEA,Kallax Shelf,80.0,60.0,1.0,2.0,80.0,17.0,3.0,Debit Card,3.0
2023-04-07,36-45,FL,Female,Middle,Affiliates,Beauty,Makeup,Revlon,ColorStay Lipstick,20.0,15.0,6.0,7.0,122.0,8.0,24.0,Digital Wallet,5.0
2023-04-07,26-35,NY,Male,High,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,19.0,15.0,6.0,11.0,116.0,10.0,16.0,Credit Card,7.0
