TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-04-23,36-45,TX,Other,Middle,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1367.0,1200.0,1.0,8.0,1367.0,12.0,155.0,Credit Card,3.0
2023-04-23,18-25,OH,Male,Middle,PPC,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,5.0,10.0,62.0,6.0,6.0,Debit Card,6.0
2023-04-23,36-45,CA,Male,Middle,Email,Home,Beds,Tempur-Pedic,Cloud Supreme,2096.0,1800.0,1.0,3.0,2096.0,15.0,282.0,Credit Card,5.0
2023-04-23,56-65,NY,Male,Middle,Organic,Clothing,Jeans,Wrangler,Authentics,39.0,30.0,2.0,18.0,78.0,9.0,9.0,BNPL,3.0
2023-04-23,26-35,FL,Female,High,PPC,Home,Furniture,Ashley Furniture,Bed Frame,250.0,100.0,1.0,3.0,250.0,15.0,135.0,Debit Card,6.0
2023-04-23,36-45,NY,Other,High,Affiliates,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,2.0,10.0,35.0,7.0,-2.0,Digital Wallet,5.0
2023-04-23,46-55,CA,Female,Low,App,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1366.0,1200.0,2.0,3.0,2731.0,19.0,312.0,Debit Card,3.0
2023-04-23,18-25,FL,Female,Middle,PPC,Home,Furniture,IKEA,Billy Bookcase,127.0,100.0,2.0,4.0,255.0,27.0,28.0,BNPL,5.0
2023-04-23,18-25,CA,Female,Middle,Others,Electronics,Smartphones,Apple,iPhone SE,575.0,400.0,3.0,5.0,1725.0,18.0,507.0,Debit Card,5.0
2023-04-23,26-35,PA,Female,Low,Affiliates,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1830.0,1500.0,3.0,7.0,5490.0,22.0,969.0,Credit Card,5.0
2023-04-23,26-35,IL,Male,Middle,Others,Beauty,Makeup,Maybelline,Lash Sensational Mascara,16.0,10.0,6.0,10.0,95.0,8.0,26.0,Credit Card,6.0
2023-04-23,66+,NC,Other,Middle,App,Beauty,Makeup,Revlon,ColorStay Lipstick,21.0,15.0,2.0,8.0,42.0,8.0,4.0,Credit Card,5.0
2023-04-23,26-35,FL,Male,High,Organic,Electronics,Smartphones,Apple,iPhone 14,884.0,700.0,2.0,12.0,1769.0,15.0,354.0,Debit Card,4.0
2023-04-23,26-35,MI,Male,High,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,1.0,8.0,15.0,6.0,-1.0,Digital Wallet,7.0
2023-04-23,36-45,MI,Male,Middle,Affiliates,Clothing,Jeans,Levis,501 Original,63.0,60.0,2.0,24.0,127.0,9.0,-2.0,Debit Card,5.0
2023-04-23,18-25,CA,Other,High,Organic,Clothing,Jeans,Levis,Slim Fit,54.0,50.0,1.0,22.0,54.0,3.0,1.0,Debit Card,3.0
2023-04-23,36-45,NY,Male,Middle,Affiliates,Clothing,Jeans,Levis,501 Original,72.0,60.0,3.0,22.0,217.0,11.0,26.0,Credit Card,4.0
2023-04-23,26-35,OH,Female,Middle,Organic,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,18.0,15.0,3.0,13.0,55.0,6.0,5.0,Debit Card,3.0
2023-04-23,36-45,TX,Female,Middle,Affiliates,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,18.0,15.0,2.0,14.0,35.0,4.0,1.0,Credit Card,3.0
2023-04-23,56-65,MI,Female,Low,Others,Home,Furniture,IKEA,Kallax Shelf,93.0,60.0,1.0,3.0,93.0,17.0,17.0,Debit Card,5.0
2023-04-23,66+,TX,Female,Middle,Organic,Clothing,Jeans,Wrangler,Regular Fit,46.0,35.0,3.0,24.0,137.0,8.0,24.0,Debit Card,6.0
