TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-10-31,56-65,NY,Female,Low,App,Clothing,Jeans,Levis,501 Original,78.0,60.0,3.0,1.83,233.0,7.0,46.0,BNPL,5.0
2021-10-31,56-65,TX,Male,Middle,PPC,Electronics,Smartphones,Apple,iPhone 15,1002.0,800.0,2.0,0.67,2005.0,9.0,395.0,Debit Card,2.0
2021-10-31,36-45,TX,Female,Low,Affiliates,Electronics,Smartphones,Samsung,Galaxy S21,649.0,500.0,2.0,0.56,1298.0,9.0,289.0,Digital Wallet,9.0
2021-10-31,36-45,PA,Male,Middle,Email,Home,Beds,Tempur-Pedic,Contour Elite,1752.0,1700.0,2.0,1.52,3504.0,25.0,79.0,Credit Card,5.0
2021-10-31,36-45,TX,Female,Middle,Affiliates,Beauty,Skincare,Neutrogena,Hydro Boost Gel,18.0,20.0,2.0,1.65,35.0,3.0,-8.0,Digital Wallet,3.0
2021-10-31,66+,GA,Female,High,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,6.0,1.0,122.0,3.0,29.0,Digital Wallet,4.0
2021-10-31,36-45,FL,Male,Low,App,Beauty,Skincare,Neutrogena,Hydro Boost Gel,12.0,20.0,1.0,1.91,12.0,3.0,-11.0,Credit Card,2.0
2021-10-31,26-35,MI,Male,Middle,Organic,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,33.0,20.0,4.0,0.53,132.0,4.0,48.0,Debit Card,4.0
2021-10-31,66+,FL,Other,Middle,Email,Clothing,Jeans,Wrangler,Authentics,48.0,30.0,2.0,0.79,96.0,3.0,32.0,Digital Wallet,3.0
2021-10-31,18-25,TX,Male,High,App,Electronics,Smartphones,Apple,iPhone 15,1000.0,800.0,11.0,0.56,11000.0,54.0,2146.0,Credit Card,7.0
2021-10-31,18-25,NC,Other,Low,Others,Clothing,T-Shirts,Nike,Sportswear,37.0,25.0,4.0,1.84,149.0,8.0,41.0,Digital Wallet,5.0
2021-10-31,46-55,PA,Female,Middle,Organic,Beauty,Makeup,Maybelline,Fit Me Foundation,16.0,15.0,2.0,1.99,32.0,3.0,-1.0,Debit Card,3.0
2021-10-31,36-45,TX,Female,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,134.0,100.0,2.0,1.43,267.0,19.0,48.0,Digital Wallet,6.0
2021-10-31,26-35,TX,Male,High,App,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,6.0,1.25,120.0,3.0,27.0,Digital Wallet,5.0
2021-10-31,26-35,CA,Other,Middle,Organic,Clothing,Jeans,Wrangler,Regular Fit,58.0,35.0,3.0,1.07,175.0,3.0,67.0,Debit Card,4.0
2021-10-31,36-45,NY,Male,Low,Organic,Clothing,Jeans,Levis,Bootcut,90.0,100.0,1.0,1.08,90.0,4.0,-13.0,Debit Card,3.0
2021-10-31,26-35,CA,Male,Middle,App,Home,Furniture,IKEA,Kallax Shelf,66.0,60.0,15.0,1.91,988.0,147.0,-59.0,Digital Wallet,10.0
2021-10-31,36-45,TX,Other,Low,Organic,Electronics,Smartphones,Apple,iPhone 15,959.0,800.0,1.0,0.99,959.0,4.0,155.0,BNPL,3.0
