TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2022-09-29,66+,NY,Male,Low,Affiliates,Electronics,Smartphones,Samsung,Galaxy A32,365.0,250.0,3.0,1.8,1094.0,24.0,320.0,Credit Card,5.0
2022-09-29,26-35,IL,Female,High,Affiliates,Electronics,Smartphones,Apple,iPhone 15,1070.0,800.0,2.0,1.76,2140.0,18.0,522.0,Debit Card,4.0
2022-09-29,26-35,NY,Male,Middle,Email,Clothing,Jeans,Levis,Bootcut,131.0,100.0,3.0,0.77,392.0,13.0,79.0,BNPL,3.0
2022-09-29,26-35,CA,Male,Low,Email,Home,Beds,Serta,iComfort,2150.0,1900.0,2.0,1.83,4299.0,28.0,471.0,BNPL,5.0
2022-09-29,26-35,NY,Female,Low,PPC,Electronics,Smartphones,Apple,iPhone 15,1081.0,800.0,1.0,1.05,1081.0,14.0,267.0,Credit Card,3.0
2022-09-29,26-35,CA,Female,Middle,Affiliates,Beauty,Makeup,Maybelline,Lash Sensational Mascara,15.0,10.0,4.0,1.69,62.0,6.0,15.0,Credit Card,3.0
2022-09-29,18-25,OH,Female,Middle,Affiliates,Home,Beds,Serta,iComfort,2292.0,1900.0,2.0,1.17,4584.0,30.0,754.0,BNPL,5.0
2022-09-29,56-65,FL,Male,High,Organic,Home,Furniture,IKEA,Billy Bookcase,154.0,100.0,2.0,0.52,308.0,27.0,81.0,Credit Card,5.0
2022-09-29,36-45,CA,Female,Middle,Affiliates,Home,Beds,Tempur-Pedic,Contour Elite,1860.0,1700.0,1.0,1.51,1860.0,16.0,144.0,Debit Card,3.0
2022-09-29,26-35,TX,Other,Low,PPC,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,34.0,20.0,3.0,1.03,102.0,8.0,35.0,Credit Card,3.0
2022-09-29,26-35,OH,Male,Low,PPC,Electronics,Laptops,Dell,XPS,1459.0,1300.0,1.0,0.94,1459.0,14.0,145.0,Debit Card,2.0
2022-09-29,36-45,FL,Male,Middle,Email,Electronics,Laptops,HP,Envy,962.0,700.0,1.0,1.19,962.0,15.0,247.0,Digital Wallet,3.0
2022-09-29,36-45,PA,Female,Low,Email,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1321.0,1200.0,1.0,0.66,1321.0,15.0,105.0,Credit Card,5.0
2022-09-29,26-35,CA,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,146.0,100.0,1.0,1.85,146.0,14.0,32.0,Debit Card,5.0
2022-09-29,66+,CA,Female,Middle,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,16.0,10.0,5.0,1.75,78.0,7.0,22.0,Debit Card,5.0
2022-09-29,18-25,CA,Other,Middle,Organic,Clothing,T-Shirts,Nike,Dry-FIT,27.0,20.0,4.0,0.73,107.0,9.0,18.0,Credit Card,3.0
2022-09-29,46-55,PA,Male,Middle,Organic,Electronics,Laptops,HP,Envy,927.0,700.0,1.0,1.36,927.0,15.0,212.0,Credit Card,5.0
2022-09-29,36-45,CA,Female,Low,Affiliates,Home,Furniture,IKEA,Kallax Shelf,82.0,60.0,1.0,1.5,82.0,14.0,8.0,Digital Wallet,5.0
2022-09-29,36-45,MI,Other,High,Email,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1729.0,1500.0,3.0,1.54,5188.0,23.0,665.0,Credit Card,5.0
2022-09-29,46-55,PA,Male,Low,Organic,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,2.0,0.67,39.0,9.0,0.0,Digital Wallet,5.0
2022-09-29,36-45,PA,Male,High,Others,Home,Furniture,Ashley Furniture,Sofa,408.0,300.0,2.0,0.6,815.0,27.0,188.0,Credit Card,5.0
2022-09-29,66+,MI,Female,Middle,Affiliates,Home,Furniture,IKEA,Billy Bookcase,146.0,100.0,2.0,0.97,293.0,28.0,65.0,Debit Card,5.0
2022-09-29,26-35,NY,Other,Middle,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,6.0,0.84,108.0,12.0,5.0,Credit Card,7.0
2022-09-29,26-35,CA,Female,Middle,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Air M2,1251.0,1000.0,1.0,1.25,1251.0,12.0,239.0,Digital Wallet,2.0
2022-09-29,36-45,NC,Female,Middle,App,Beauty,Makeup,Revlon,PhotoReady Concealer,17.0,12.0,6.0,1.06,99.0,13.0,14.0,BNPL,6.0
2022-09-29,56-65,CA,Male,High,App,Clothing,T-Shirts,Adidas,Performance,75.0,45.0,5.0,0.83,375.0,10.0,140.0,BNPL,6.0
