TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-11-06,26-35,IL,Male,Low,Email,Beauty,Makeup,Revlon,PhotoReady Concealer,15.0,12.0,1.0,1.75,15.0,3.0,0.0,Debit Card,2.0
2021-11-06,66+,TX,Other,Low,Others,Home,Beds,Serta,Perfect Sleeper,837.0,750.0,2.0,0.52,1674.0,23.0,151.0,Digital Wallet,3.0
2021-11-06,26-35,NY,Male,Low,Affiliates,Electronics,Laptops,HP,Envy,918.0,700.0,2.0,1.22,1835.0,18.0,417.0,Debit Card,4.0
2021-11-06,36-45,FL,Male,Middle,PPC,Beauty,Makeup,Revlon,ColorStay Lipstick,12.0,15.0,4.0,1.45,49.0,3.0,-14.0,Credit Card,6.0
2021-11-06,18-25,IL,Female,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,168.0,100.0,2.0,0.58,336.0,21.0,115.0,Debit Card,5.0
2021-11-06,36-45,FL,Female,Middle,Organic,Home,Beds,Tempur-Pedic,Contour Elite,1769.0,1700.0,1.0,1.16,1769.0,12.0,57.0,Digital Wallet,3.0
2021-11-06,56-65,FL,Female,High,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,19.0,15.0,4.0,1.6,78.0,3.0,15.0,Digital Wallet,5.0
2021-11-06,36-45,CA,Female,Middle,Email,Clothing,Jeans,Levis,501 Original,74.0,60.0,1.0,1.85,74.0,3.0,11.0,Credit Card,2.0
2021-11-06,26-35,FL,Male,High,App,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,17.0,15.0,1.0,1.19,17.0,3.0,-1.0,Debit Card,3.0
2021-11-06,18-25,FL,Male,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone SE,592.0,400.0,2.0,0.7,1184.0,10.0,374.0,Credit Card,4.0
2021-11-06,26-35,TX,Female,High,App,Home,Beds,Tempur-Pedic,Cloud Supreme,1806.0,1800.0,2.0,0.97,3611.0,23.0,-12.0,Debit Card,4.0
2021-11-06,56-65,GA,Female,Middle,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,13.0,10.0,5.0,1.58,64.0,3.0,11.0,Debit Card,4.0
2021-11-06,26-35,IL,Male,High,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,15.0,15.0,4.0,1.86,60.0,3.0,-3.0,Digital Wallet,4.0
2021-11-06,26-35,OH,Female,High,App,Beauty,Makeup,Maybelline,Fit Me Foundation,16.0,15.0,1.0,1.36,16.0,3.0,-2.0,Debit Card,3.0
2021-11-06,26-35,PA,Female,Low,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1616.0,1500.0,1.0,1.16,1616.0,8.0,107.0,Digital Wallet,3.0
2021-11-06,56-65,CA,Other,Middle,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,1901.0,1800.0,1.0,0.94,1901.0,9.0,92.0,Debit Card,5.0
2021-11-06,18-25,IL,Female,Low,Email,Home,Furniture,IKEA,Kallax Shelf,48.0,60.0,14.0,1.48,678.0,141.0,-303.0,Debit Card,13.0
2021-11-06,46-55,CA,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 15,999.0,800.0,3.0,0.69,2998.0,12.0,586.0,Digital Wallet,3.0
2021-11-06,36-45,IL,Male,Middle,Email,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1237.0,1200.0,2.0,1.43,2473.0,17.0,56.0,Digital Wallet,8.0
2021-11-06,18-25,GA,Other,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1008.0,800.0,2.0,1.56,2015.0,8.0,407.0,Digital Wallet,6.0
2021-11-06,36-45,CA,Female,Middle,Email,Home,Furniture,IKEA,Kallax Shelf,84.0,60.0,2.0,0.82,167.0,17.0,30.0,Credit Card,4.0
2021-11-06,56-65,PA,Male,Middle,Email,Electronics,Smartphones,Samsung,Galaxy S21,631.0,500.0,3.0,1.98,1893.0,15.0,378.0,Digital Wallet,4.0
