TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-01-13,46-55,TX,Male,Low,Affiliates,Clothing,T-Shirts,Adidas,Performance,77.0,45.0,2.0,1.11,154.0,4.0,59.0,Credit Card,4.0
2023-01-13,56-65,TX,Other,Middle,Email,Clothing,T-Shirts,Nike,Dry-FIT,35.0,20.0,4.0,1.16,139.0,7.0,53.0,Credit Card,4.0
2023-01-13,46-55,NY,Female,Low,App,Electronics,Smartphones,Apple,iPhone 14,995.0,700.0,1.0,1.81,995.0,10.0,285.0,Debit Card,4.0
2023-01-13,56-65,CA,Other,High,Organic,Clothing,T-Shirts,Adidas,Performance,74.0,45.0,9.0,0.95,663.0,11.0,248.0,Digital Wallet,8.0
2023-01-13,46-55,IL,Male,Middle,Affiliates,Home,Furniture,IKEA,Billy Bookcase,138.0,100.0,1.0,1.85,138.0,14.0,24.0,Debit Card,5.0
2023-01-13,26-35,NC,Female,High,Affiliates,Electronics,Smartphones,Apple,iPhone 14,1062.0,700.0,1.0,0.64,1062.0,11.0,351.0,Credit Card,3.0
2023-01-13,26-35,NC,Male,Middle,App,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1838.0,1500.0,1.0,0.7,1838.0,14.0,324.0,Credit Card,6.0
2023-01-13,26-35,FL,Other,Low,Others,Clothing,Jeans,Wrangler,Authentics,51.0,30.0,8.0,1.28,408.0,15.0,153.0,Credit Card,7.0
2023-01-13,26-35,CA,Female,Low,Others,Clothing,Jeans,Levis,Slim Fit,66.0,50.0,2.0,0.96,132.0,3.0,29.0,Credit Card,4.0
2023-01-13,66+,FL,Male,Low,Organic,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,4.0,0.59,71.0,5.0,5.0,Digital Wallet,5.0
2023-01-13,46-55,CA,Other,Low,PPC,Home,Furniture,IKEA,Kallax Shelf,81.0,60.0,1.0,1.4,81.0,10.0,11.0,Digital Wallet,2.0
2023-01-13,36-45,TX,Male,Middle,PPC,Beauty,Makeup,Revlon,PhotoReady Concealer,19.0,12.0,1.0,1.55,19.0,3.0,4.0,Debit Card,3.0
2023-01-13,36-45,CA,Female,Low,Organic,Clothing,Jeans,Wrangler,Regular Fit,60.0,35.0,3.0,0.97,181.0,5.0,71.0,Credit Card,4.0
2023-01-13,46-55,PA,Female,Middle,Affiliates,Electronics,Laptops,HP,Pavilion,790.0,600.0,2.0,1.43,1580.0,20.0,361.0,Debit Card,5.0
2023-01-13,46-55,TX,Male,Low,Affiliates,Electronics,Smartphones,Apple,iPhone 14,976.0,700.0,3.0,1.94,2928.0,17.0,811.0,Debit Card,5.0
2023-01-13,36-45,IL,Other,Middle,App,Home,Furniture,IKEA,Kallax Shelf,60.0,60.0,2.0,1.32,119.0,24.0,-25.0,Credit Card,7.0
2023-01-13,36-45,CA,Male,Middle,Email,Electronics,Smartphones,Apple,iPhone 15,1074.0,800.0,1.0,1.35,1074.0,5.0,268.0,Digital Wallet,2.0
2023-01-13,36-45,TX,Other,Middle,Organic,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,29.0,20.0,3.0,1.29,87.0,4.0,23.0,Digital Wallet,4.0
2023-01-13,46-55,PA,Other,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,9.0,1.77,122.0,9.0,23.0,Credit Card,7.0
2023-01-13,18-25,PA,Female,Middle,App,Clothing,T-Shirts,Nike,Dry-FIT,34.0,20.0,1.0,0.66,34.0,5.0,9.0,BNPL,4.0
2023-01-13,26-35,OH,Female,High,App,Clothing,Jeans,Levis,Slim Fit,66.0,50.0,10.0,0.59,656.0,18.0,138.0,Credit Card,7.0
2023-01-13,56-65,TX,Female,Low,Organic,Clothing,T-Shirts,Nike,Sportswear,36.0,25.0,5.0,1.6,180.0,8.0,46.0,Debit Card,5.0
2023-01-13,56-65,NC,Female,Low,App,Home,Beds,Tempur-Pedic,Cloud Supreme,2099.0,1800.0,1.0,0.52,2099.0,18.0,281.0,Credit Card,4.0
2023-01-13,26-35,TX,Other,Middle,PPC,Electronics,Smartphones,Apple,iPhone 14,1024.0,700.0,3.0,0.87,3073.0,17.0,956.0,Credit Card,4.0
2023-01-13,26-35,NY,Female,High,Others,Home,Beds,Tempur-Pedic,Contour Elite,2032.0,1700.0,2.0,1.32,4063.0,29.0,634.0,Digital Wallet,6.0
2023-01-13,56-65,CA,Male,High,App,Electronics,Smartphones,Apple,iPhone 15,1076.0,800.0,3.0,1.42,3229.0,15.0,814.0,Debit Card,4.0
2023-01-13,46-55,IL,Other,Middle,Affiliates,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,22.0,15.0,3.0,1.27,67.0,6.0,16.0,Debit Card,7.0
2023-01-13,18-25,MI,Female,Middle,Affiliates,Home,Furniture,Ashley Furniture,Dining Table,317.0,200.0,2.0,1.43,633.0,24.0,209.0,Credit Card,6.0
2023-01-13,26-35,TX,Other,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,16.0,10.0,6.0,1.57,95.0,6.0,30.0,Debit Card,6.0
2023-01-13,26-35,NY,Female,Middle,App,Clothing,Jeans,Levis,Bootcut,128.0,100.0,3.0,1.59,385.0,10.0,76.0,Credit Card,5.0
2023-01-13,46-55,NY,Male,High,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,21.0,15.0,4.0,0.57,82.0,7.0,15.0,BNPL,5.0
2023-01-13,36-45,TX,Male,Low,App,Clothing,T-Shirts,Nike,Dry-FIT,22.0,20.0,5.0,1.65,108.0,8.0,-0.0,Debit Card,5.0
2023-01-13,18-25,FL,Female,Middle,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,23.0,15.0,4.0,0.55,92.0,5.0,26.0,BNPL,4.0
2023-01-13,36-45,IL,Female,Middle,App,Electronics,Smartphones,Samsung,Galaxy A32,336.0,250.0,3.0,1.89,1007.0,19.0,237.0,BNPL,6.0
2023-01-13,46-55,NC,Female,Low,Others,Clothing,Jeans,Wrangler,Regular Fit,56.0,35.0,3.0,0.69,167.0,11.0,51.0,Digital Wallet,7.0
2023-01-13,36-45,OH,Male,Middle,App,Electronics,Smartphones,Apple,iPhone 14,956.0,700.0,3.0,1.73,2868.0,18.0,750.0,Credit Card,6.0
2023-01-13,18-25,CA,Other,Middle,Organic,Clothing,Jeans,Levis,Bootcut,127.0,100.0,13.0,1.9,1651.0,20.0,332.0,Credit Card,8.0
2023-01-13,26-35,OH,Male,Low,Organic,Home,Beds,Serta,Perfect Sleeper,904.0,750.0,1.0,0.99,904.0,15.0,140.0,Digital Wallet,5.0
2023-01-13,18-25,FL,Female,Low,PPC,Home,Furniture,IKEA,Billy Bookcase,134.0,100.0,1.0,1.42,134.0,13.0,21.0,BNPL,4.0
2023-01-13,56-65,CA,Male,Middle,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1907.0,1500.0,1.0,0.7,1907.0,8.0,399.0,Digital Wallet,3.0
2023-01-13,46-55,OH,Male,Low,Organic,Clothing,T-Shirts,Adidas,Performance,77.0,45.0,2.0,1.53,154.0,5.0,59.0,Digital Wallet,4.0
2023-01-13,36-45,PA,Other,High,Organic,Clothing,Jeans,Levis,Slim Fit,61.0,50.0,2.0,1.34,123.0,7.0,16.0,Digital Wallet,5.0
2023-01-13,36-45,NY,Other,Low,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,18.0,15.0,5.0,1.54,89.0,8.0,6.0,Digital Wallet,6.0
2023-01-13,18-25,NY,Other,Middle,Affiliates,Clothing,Jeans,Wrangler,Regular Fit,52.0,35.0,3.0,1.48,157.0,10.0,42.0,Debit Card,5.0
2023-01-13,36-45,FL,Male,Middle,PPC,Electronics,Laptops,Dell,Inspiron,738.0,600.0,2.0,1.86,1477.0,19.0,258.0,Credit Card,5.0
2023-01-13,26-35,NY,Male,Low,Affiliates,Home,Beds,Tempur-Pedic,Contour Elite,1829.0,1700.0,2.0,1.54,3658.0,29.0,229.0,Debit Card,6.0
