TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-10-24,26-35,PA,Male,Low,Others,Home,Furniture,IKEA,Billy Bookcase,141.0,100.0,1.0,1.91,141.0,14.0,27.0,Digital Wallet,4.0
2023-10-24,46-55,NY,Female,Middle,Organic,Home,Beds,Tempur-Pedic,Contour Elite,1801.0,1700.0,2.0,1.97,3603.0,29.0,174.0,Debit Card,6.0
2023-10-24,36-45,CA,Female,Middle,Email,Clothing,Jeans,Levis,Bootcut,100.0,100.0,3.0,1.97,299.0,5.0,-6.0,Credit Card,3.0
2023-10-24,36-45,FL,Other,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,114.0,100.0,2.0,0.86,227.0,23.0,4.0,Credit Card,5.0
2023-10-24,26-35,TX,Female,Middle,Others,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,16.0,15.0,1.0,1.37,16.0,3.0,-2.0,Digital Wallet,4.0
2023-10-24,46-55,NY,Female,High,Affiliates,Home,Beds,Tempur-Pedic,Cloud Supreme,1862.0,1800.0,1.0,1.67,1862.0,17.0,45.0,Credit Card,5.0
2023-10-24,36-45,OH,Female,Middle,App,Electronics,Smartphones,Apple,iPhone 14,933.0,700.0,1.0,1.2,933.0,8.0,225.0,Credit Card,3.0
2023-10-24,46-55,MI,Male,Middle,Organic,Beauty,Skincare,Neutrogena,Hydro Boost Gel,20.0,20.0,1.0,1.69,20.0,5.0,-5.0,Credit Card,4.0
2023-10-24,56-65,NY,Female,Middle,PPC,Home,Beds,Serta,Perfect Sleeper,848.0,750.0,1.0,1.33,848.0,17.0,81.0,Digital Wallet,4.0
2023-10-24,66+,FL,Female,Low,Organic,Home,Furniture,IKEA,Billy Bookcase,130.0,100.0,1.0,1.69,130.0,13.0,17.0,Credit Card,4.0
2023-10-24,36-45,CA,Other,Low,Organic,Electronics,Smartphones,Apple,iPhone 14,878.0,700.0,2.0,0.99,1756.0,10.0,346.0,Digital Wallet,5.0
2023-10-24,26-35,FL,Female,Middle,Organic,Clothing,Jeans,Levis,Bootcut,109.0,100.0,2.0,1.64,218.0,6.0,12.0,Credit Card,4.0
2023-10-24,56-65,TX,Other,High,Affiliates,Home,Furniture,Ashley Furniture,Dining Table,297.0,200.0,2.0,1.39,595.0,22.0,173.0,Credit Card,5.0
2023-10-24,26-35,IL,Male,Low,Affiliates,Electronics,Smartphones,Apple,iPhone 14,932.0,700.0,14.0,1.5,13046.0,74.0,3171.0,Credit Card,10.0
2023-10-24,26-35,PA,Other,Middle,Others,Home,Furniture,Ashley Furniture,Bed Frame,227.0,100.0,1.0,1.78,227.0,14.0,113.0,Debit Card,4.0
2023-10-24,18-25,OH,Male,Low,App,Clothing,Jeans,Levis,Slim Fit,71.0,50.0,1.0,0.94,71.0,4.0,17.0,Digital Wallet,5.0
2023-10-24,56-65,FL,Female,Middle,Email,Beauty,Makeup,Revlon,PhotoReady Concealer,15.0,12.0,3.0,0.78,44.0,5.0,3.0,BNPL,3.0
2023-10-24,46-55,CA,Other,High,Affiliates,Electronics,Smartphones,Apple,iPhone 15,1013.0,800.0,1.0,1.2,1013.0,5.0,208.0,Credit Card,3.0
