TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-06-04,36-45,MI,Female,High,Organic,Home,Furniture,IKEA,Kallax Shelf,82.0,60.0,1.0,6.0,82.0,23.0,-2.0,Credit Card,11.0
2023-06-04,26-35,FL,Male,Middle,Organic,Clothing,T-Shirts,Nike,Dry-FIT,25.0,20.0,6.0,18.0,150.0,14.0,15.0,Digital Wallet,7.0
2023-06-04,36-45,NY,Female,High,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,9.0,10.0,3.0,15.0,28.0,11.0,-14.0,Debit Card,5.0
2023-06-04,26-35,PA,Other,Middle,PPC,Beauty,Makeup,Maybelline,Fit Me Foundation,15.0,15.0,1.0,18.0,15.0,9.0,-8.0,Credit Card,6.0
2023-06-04,36-45,NY,Male,Middle,Others,Electronics,Smartphones,Apple,iPhone 15,932.0,800.0,1.0,16.0,932.0,17.0,115.0,Credit Card,3.0
2023-06-04,18-25,TX,Female,High,Organic,Electronics,Smartphones,Apple,iPhone 14,872.0,700.0,1.0,17.0,872.0,14.0,158.0,BNPL,3.0
2023-06-04,26-35,OH,Female,Low,App,Home,Beds,Tempur-Pedic,Contour Elite,1910.0,1700.0,1.0,8.0,1910.0,24.0,186.0,BNPL,4.0
2023-06-04,36-45,FL,Female,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,16.0,10.0,7.0,23.0,112.0,12.0,30.0,Digital Wallet,6.0
2023-06-04,36-45,FL,Other,High,App,Home,Beds,Tempur-Pedic,Contour Elite,2087.0,1700.0,1.0,8.0,2087.0,25.0,363.0,Credit Card,3.0
2023-06-04,26-35,CA,Male,Middle,Organic,Clothing,Jeans,Levis,Bootcut,112.0,100.0,10.0,21.0,1123.0,20.0,103.0,Debit Card,6.0
2023-06-04,56-65,NY,Other,Middle,Email,Electronics,Smartphones,Apple,iPhone 14,898.0,700.0,1.0,18.0,898.0,17.0,181.0,Digital Wallet,5.0
2023-06-04,36-45,TX,Male,Low,Email,Clothing,T-Shirts,Nike,Dry-FIT,22.0,20.0,7.0,25.0,151.0,15.0,-4.0,Credit Card,6.0
2023-06-04,66+,FL,Male,Low,Others,Home,Furniture,Ashley Furniture,Dining Table,319.0,200.0,3.0,4.0,956.0,36.0,319.0,Credit Card,8.0
2023-06-04,66+,GA,Female,Middle,Others,Home,Furniture,Ashley Furniture,Sofa,461.0,300.0,1.0,3.0,461.0,20.0,141.0,Credit Card,4.0
2023-06-04,56-65,OH,Female,Middle,Email,Electronics,Smartphones,Apple,iPhone SE,572.0,400.0,3.0,17.0,1715.0,21.0,494.0,Digital Wallet,12.0
2023-06-04,26-35,PA,Female,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,14.0,10.0,9.0,17.0,127.0,13.0,24.0,Credit Card,7.0
2023-06-04,56-65,PA,Female,Middle,PPC,Electronics,Smartphones,Apple,iPhone 14,862.0,700.0,3.0,14.0,2585.0,22.0,462.0,Digital Wallet,6.0
2023-06-04,46-55,TX,Male,Middle,PPC,Clothing,Jeans,Levis,501 Original,75.0,60.0,1.0,19.0,75.0,9.0,6.0,Credit Card,4.0
2023-06-04,66+,GA,Other,Low,Others,Clothing,T-Shirts,Nike,Sportswear,34.0,25.0,1.0,15.0,34.0,7.0,1.0,Debit Card,6.0
2023-06-04,26-35,CA,Female,Low,Others,Home,Furniture,Ashley Furniture,Sofa,455.0,300.0,1.0,7.0,455.0,19.0,136.0,Credit Card,4.0
2023-06-04,26-35,CA,Female,High,App,Electronics,Smartphones,Apple,iPhone 14,941.0,700.0,4.0,11.0,3763.0,26.0,937.0,Digital Wallet,4.0
2023-06-04,18-25,TX,Male,High,Organic,Home,Furniture,IKEA,Billy Bookcase,165.0,100.0,3.0,6.0,495.0,35.0,160.0,Debit Card,2.0
2023-06-04,26-35,OH,Other,Middle,App,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1314.0,1200.0,1.0,12.0,1314.0,18.0,95.0,Credit Card,5.0
2023-06-04,26-35,PA,Female,Middle,PPC,Electronics,Smartphones,Apple,iPhone 15,992.0,800.0,4.0,15.0,3969.0,30.0,739.0,Credit Card,6.0
2023-06-04,36-45,OH,Other,Low,Email,Clothing,T-Shirts,Adidas,Performance,58.0,45.0,7.0,21.0,404.0,16.0,74.0,Digital Wallet,7.0
2023-06-04,18-25,CA,Male,Low,Others,Clothing,Jeans,Levis,Bootcut,93.0,100.0,3.0,26.0,278.0,9.0,-31.0,Credit Card,3.0
2023-06-04,18-25,NY,Other,Low,Affiliates,Home,Furniture,IKEA,Billy Bookcase,163.0,100.0,1.0,5.0,163.0,24.0,39.0,Debit Card,5.0
2023-06-04,26-35,PA,Female,Middle,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,17.0,10.0,1.0,15.0,17.0,9.0,-2.0,Debit Card,4.0
2023-06-04,18-25,NY,Other,Middle,PPC,Electronics,Smartphones,Samsung,Galaxy S21,680.0,500.0,3.0,15.0,2040.0,24.0,516.0,Credit Card,4.0
2023-06-04,66+,TX,Other,High,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,11.0,10.0,3.0,17.0,32.0,8.0,-6.0,Credit Card,5.0
2023-06-04,26-35,CA,Male,Middle,App,Electronics,Smartphones,Apple,iPhone 14,872.0,700.0,4.0,15.0,3489.0,26.0,663.0,Credit Card,5.0
2023-06-04,26-35,FL,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,118.0,100.0,7.0,6.0,823.0,80.0,43.0,Debit Card,8.0
2023-06-04,18-25,NY,Female,Low,PPC,Beauty,Skincare,Neutrogena,Oil-Free Acne Wash,17.0,15.0,1.0,20.0,17.0,10.0,-8.0,Digital Wallet,3.0
2023-06-04,56-65,TX,Other,Low,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,6.0,23.0,72.0,10.0,3.0,Debit Card,6.0
2023-06-04,56-65,NC,Female,Middle,Organic,Electronics,Smartphones,Samsung,Galaxy S21,669.0,500.0,3.0,19.0,2006.0,25.0,481.0,BNPL,6.0
2023-06-04,18-25,TX,Female,Low,Organic,Electronics,Laptops,HP,Envy,858.0,700.0,3.0,12.0,2575.0,30.0,446.0,Credit Card,6.0
2023-06-04,26-35,NC,Male,Low,Email,Clothing,Jeans,Wrangler,Authentics,37.0,30.0,3.0,25.0,111.0,15.0,6.0,Digital Wallet,5.0
2023-06-04,36-45,NY,Male,Low,Affiliates,Electronics,Smartphones,Apple,iPhone SE,568.0,400.0,4.0,13.0,2271.0,31.0,640.0,Credit Card,7.0
2023-06-04,26-35,PA,Other,Middle,Organic,Electronics,Smartphones,Samsung,Galaxy S21,655.0,500.0,3.0,15.0,1966.0,22.0,444.0,BNPL,4.0
2023-06-04,46-55,CA,Male,Middle,App,Home,Furniture,IKEA,Billy Bookcase,146.0,100.0,3.0,9.0,437.0,33.0,104.0,Debit Card,4.0
2023-06-04,36-45,NY,Other,Low,App,Beauty,Makeup,Maybelline,Fit Me Foundation,14.0,15.0,7.0,17.0,95.0,14.0,-24.0,Credit Card,6.0
2023-06-04,66+,CA,Male,Low,Organic,Beauty,Makeup,Revlon,ColorStay Lipstick,15.0,15.0,9.0,21.0,136.0,10.0,-9.0,Digital Wallet,6.0
2023-06-04,18-25,PA,Female,Low,Organic,Clothing,Jeans,Wrangler,Regular Fit,46.0,35.0,4.0,27.0,184.0,14.0,29.0,Credit Card,5.0
2023-06-04,56-65,FL,Female,High,App,Beauty,Makeup,Maybelline,Fit Me Foundation,17.0,15.0,1.0,19.0,17.0,8.0,-6.0,Credit Card,3.0
2023-06-04,18-25,OH,Male,High,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,16.0,15.0,3.0,22.0,48.0,9.0,-6.0,Credit Card,4.0
2023-06-04,66+,OH,Female,High,PPC,Beauty,Makeup,Maybelline,Lash Sensational Mascara,10.0,10.0,7.0,22.0,70.0,11.0,-12.0,Credit Card,7.0
2023-06-04,66+,NY,Male,High,Email,Beauty,Makeup,Maybelline,Fit Me Foundation,21.0,15.0,3.0,20.0,64.0,11.0,8.0,Credit Card,5.0
2023-06-04,56-65,FL,Male,High,App,Clothing,T-Shirts,Adidas,Performance,59.0,45.0,7.0,27.0,413.0,16.0,82.0,BNPL,7.0
2023-06-04,46-55,OH,Male,Middle,Email,Clothing,T-Shirts,Nike,Sportswear,32.0,25.0,4.0,16.0,128.0,12.0,16.0,Debit Card,5.0
2023-06-04,26-35,PA,Other,Middle,App,Clothing,Jeans,Levis,Slim Fit,56.0,50.0,3.0,23.0,167.0,12.0,5.0,Credit Card,5.0
2023-06-04,26-35,GA,Male,High,Organic,Clothing,Jeans,Wrangler,Authentics,45.0,30.0,4.0,19.0,179.0,12.0,48.0,Digital Wallet,5.0
2023-06-04,18-25,IL,Female,High,Email,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,3.0,22.0,35.0,10.0,-5.0,Debit Card,6.0
2023-06-04,26-35,PA,Female,Middle,Others,Clothing,Jeans,Wrangler,Authentics,39.0,30.0,1.0,23.0,39.0,10.0,-1.0,Debit Card,5.0
2023-06-04,56-65,CA,Male,Middle,PPC,Clothing,T-Shirts,Nike,Dry-FIT,24.0,20.0,7.0,26.0,171.0,13.0,18.0,Credit Card,5.0
2023-06-04,26-35,IL,Other,High,Email,Electronics,Laptops,Dell,Inspiron,756.0,600.0,3.0,10.0,2268.0,32.0,436.0,Debit Card,4.0
2023-06-04,56-65,MI,Other,High,App,Electronics,Smartphones,Apple,iPhone 14,859.0,700.0,1.0,18.0,859.0,16.0,143.0,BNPL,5.0
2023-06-04,36-45,CA,Male,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 14,951.0,700.0,4.0,10.0,3804.0,26.0,978.0,Credit Card,5.0
2023-06-04,66+,GA,Male,High,Email,Home,Beds,Tempur-Pedic,Cloud Supreme,2068.0,1800.0,3.0,7.0,6203.0,40.0,763.0,Digital Wallet,5.0
2023-06-04,26-35,NY,Other,Middle,Organic,Electronics,Smartphones,Apple,iPhone 15,1074.0,800.0,1.0,12.0,1074.0,17.0,257.0,Credit Card,3.0
2023-06-04,18-25,OH,Female,Low,Organic,Clothing,T-Shirts,Nike,Dry-FIT,24.0,20.0,4.0,22.0,94.0,12.0,2.0,Credit Card,6.0
2023-06-04,56-65,NC,Female,Middle,Affiliates,Clothing,T-Shirts,Adidas,Performance,61.0,45.0,6.0,18.0,368.0,17.0,81.0,Credit Card,7.0
2023-06-04,26-35,NY,Female,Low,App,Clothing,T-Shirts,Nike,Dry-FIT,19.0,20.0,1.0,25.0,19.0,11.0,-13.0,BNPL,3.0
2023-06-04,66+,GA,Male,Low,PPC,Home,Beds,Serta,Perfect Sleeper,945.0,750.0,1.0,8.0,945.0,23.0,172.0,Digital Wallet,4.0
2023-06-04,46-55,PA,Female,High,Others,Electronics,Laptops,HP,Pavilion,836.0,600.0,1.0,7.0,836.0,19.0,216.0,Credit Card,5.0
2023-06-04,26-35,NY,Male,Middle,Email,Clothing,Jeans,Levis,Bootcut,101.0,100.0,4.0,19.0,404.0,16.0,-12.0,Credit Card,6.0
2023-06-04,18-25,NY,Female,Middle,Email,Clothing,Jeans,Wrangler,Regular Fit,46.0,35.0,3.0,28.0,138.0,14.0,20.0,Credit Card,7.0
2023-06-04,26-35,TX,Female,High,Others,Electronics,Smartphones,Samsung,Galaxy A32,327.0,250.0,4.0,13.0,1306.0,28.0,278.0,Debit Card,5.0
2023-06-04,36-45,MI,Other,Low,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,1.0,20.0,12.0,10.0,-8.0,Credit Card,3.0
