TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2023-08-13,18-25,PA,Male,High,Email,Electronics,Smartphones,Apple,iPhone 15,1019.0,800.0,3.0,1.94,3057.0,16.0,641.0,Credit Card,5.0
2023-08-13,56-65,GA,Other,Middle,Others,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1687.0,1500.0,1.0,0.77,1687.0,7.0,181.0,Debit Card,5.0
2023-08-13,56-65,TX,Other,High,Others,Beauty,Makeup,Maybelline,Lash Sensational Mascara,11.0,10.0,1.0,0.71,11.0,3.0,-2.0,Digital Wallet,5.0
2023-08-13,26-35,PA,Male,Low,Email,Electronics,Laptops,Dell,Inspiron,832.0,600.0,2.0,1.31,1665.0,17.0,448.0,Credit Card,3.0
2023-08-13,36-45,TX,Male,Middle,App,Electronics,Smartphones,Apple,iPhone SE,538.0,400.0,2.0,1.0,1077.0,10.0,267.0,Credit Card,3.0
2023-08-13,18-25,PA,Female,Low,Email,Electronics,Smartphones,Samsung,Galaxy S21,654.0,500.0,1.0,0.95,654.0,6.0,147.0,Digital Wallet,5.0
2023-08-13,46-55,NC,Male,High,Affiliates,Home,Beds,Tempur-Pedic,Contour Elite,1756.0,1700.0,2.0,1.8,3512.0,28.0,85.0,Credit Card,7.0
2023-08-13,26-35,OH,Female,Middle,App,Home,Furniture,IKEA,Billy Bookcase,150.0,100.0,1.0,1.51,150.0,10.0,40.0,Credit Card,4.0
2023-08-13,26-35,IL,Male,Low,Others,Clothing,T-Shirts,Nike,Dry-FIT,30.0,20.0,5.0,1.31,152.0,8.0,45.0,Digital Wallet,7.0
2023-08-13,46-55,CA,Female,Middle,Email,Home,Beds,Tempur-Pedic,Contour Elite,1673.0,1700.0,1.0,1.82,1673.0,10.0,-36.0,Debit Card,5.0
2023-08-13,26-35,MI,Male,Middle,Organic,Beauty,Makeup,Maybelline,Fit Me Foundation,11.0,15.0,2.0,1.31,23.0,3.0,-11.0,BNPL,4.0
2023-08-13,56-65,CA,Other,Middle,App,Electronics,Smartphones,Samsung,Galaxy Z Fold 5,1606.0,1500.0,2.0,1.5,3212.0,8.0,204.0,Debit Card,2.0
2023-08-13,26-35,FL,Male,Low,Others,Home,Beds,Serta,iComfort,2195.0,1900.0,1.0,1.84,2195.0,13.0,283.0,Debit Card,3.0
