TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-07-16,46-55,CA,Female,Middle,App,Beauty,Makeup,Revlon,ColorStay Lipstick,18.0,15.0,4.0,13.0,71.0,3.0,8.0,Credit Card,3.0
2021-07-16,18-25,FL,Female,High,Affiliates,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1288.0,1200.0,3.0,3.0,3863.0,25.0,239.0,Credit Card,7.0
2021-07-16,36-45,MI,Male,Low,App,Electronics,Smartphones,Apple,iPhone 15,952.0,800.0,3.0,10.0,2857.0,18.0,439.0,BNPL,5.0
2021-07-16,36-45,NY,Male,Middle,Others,Home,Furniture,Ashley Furniture,Dining Table,365.0,200.0,1.0,3.0,365.0,18.0,146.0,Credit Card,6.0
2021-07-16,46-55,IL,Male,Low,Organic,Beauty,Makeup,Revlon,PhotoReady Concealer,15.0,12.0,4.0,14.0,62.0,6.0,8.0,Credit Card,4.0
2021-07-16,18-25,MI,Female,Middle,Organic,Beauty,Makeup,Maybelline,Lash Sensational Mascara,10.0,10.0,6.0,14.0,63.0,7.0,-4.0,Credit Card,16.0
2021-07-16,56-65,IL,Female,High,Email,Beauty,Skincare,Neutrogena,Hydro Boost Gel,24.0,20.0,6.0,15.0,147.0,7.0,20.0,Credit Card,5.0
2021-07-16,18-25,NY,Other,Low,Email,Home,Beds,Tempur-Pedic,Contour Elite,1752.0,1700.0,3.0,8.0,5255.0,38.0,117.0,Digital Wallet,6.0
2021-07-16,66+,NY,Female,Low,Email,Beauty,Skincare,Neutrogena,Hydro Boost Gel,17.0,20.0,4.0,21.0,67.0,7.0,-20.0,Digital Wallet,5.0
2021-07-16,46-55,NY,Male,Low,App,Clothing,Jeans,Wrangler,Authentics,37.0,30.0,1.0,24.0,37.0,6.0,1.0,BNPL,3.0
2021-07-16,18-25,OH,Other,Low,Email,Beauty,Skincare,Neutrogena,Hydro Boost Gel,16.0,20.0,1.0,16.0,16.0,3.0,-7.0,Digital Wallet,2.0
2021-07-16,66+,FL,Male,Middle,PPC,Electronics,Laptops,HP,Envy,803.0,700.0,1.0,8.0,803.0,13.0,90.0,Debit Card,12.0
2021-07-16,46-55,FL,Female,Low,Organic,Clothing,Jeans,Levis,Bootcut,98.0,100.0,15.0,21.0,1473.0,25.0,-52.0,Debit Card,12.0
2021-07-16,26-35,FL,Female,Middle,Others,Home,Furniture,IKEA,Billy Bookcase,129.0,100.0,1.0,6.0,129.0,16.0,13.0,Digital Wallet,5.0
