TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-11-05,36-45,CA,Female,Low,Organic,Home,Beds,Serta,iComfort,2122.0,1900.0,2.0,0.91,4244.0,22.0,422.0,Digital Wallet,4.0
2021-11-05,18-25,PA,Other,Middle,PPC,Home,Furniture,Ashley Furniture,Bed Frame,224.0,100.0,1.0,1.24,224.0,11.0,113.0,Digital Wallet,4.0
2021-11-05,18-25,NY,Other,High,PPC,Electronics,Smartphones,Apple,iPhone 15,1009.0,800.0,3.0,1.23,3028.0,18.0,610.0,Debit Card,4.0
2021-11-05,56-65,NY,Other,High,Others,Beauty,Makeup,Maybelline,Fit Me Foundation,22.0,15.0,1.0,0.95,22.0,4.0,4.0,Digital Wallet,3.0
2021-11-05,26-35,TX,Male,Middle,Organic,Electronics,Laptops,Apple Laptop,MacBook Pro M3,1676.0,1500.0,2.0,0.59,3352.0,16.0,336.0,Credit Card,5.0
2021-11-05,36-45,NC,Male,Middle,Others,Electronics,Laptops,HP,Envy,880.0,700.0,1.0,0.91,880.0,12.0,168.0,Debit Card,5.0
2021-11-05,26-35,CA,Male,Middle,Organic,Home,Beds,Serta,iComfort,2190.0,1900.0,2.0,1.93,4380.0,22.0,558.0,Credit Card,3.0
2021-11-05,56-65,FL,Female,Middle,Affiliates,Electronics,Smartphones,Apple,iPhone 15,988.0,800.0,3.0,1.03,2964.0,16.0,548.0,Debit Card,5.0
2021-11-05,18-25,CA,Female,Low,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,20.0,15.0,1.0,0.64,20.0,3.0,2.0,Debit Card,2.0
2021-11-05,66+,MI,Male,Middle,Affiliates,Beauty,Makeup,Maybelline,Fit Me Foundation,25.0,15.0,5.0,1.41,125.0,5.0,44.0,Credit Card,16.0
2021-11-05,18-25,CA,Male,Middle,Affiliates,Clothing,Jeans,Wrangler,Regular Fit,58.0,35.0,2.0,1.54,116.0,3.0,43.0,Debit Card,4.0
2021-11-05,66+,IL,Female,Low,App,Clothing,Jeans,Wrangler,Regular Fit,49.0,35.0,1.0,0.74,49.0,3.0,11.0,Credit Card,3.0
2021-11-05,18-25,TX,Male,High,Email,Electronics,Laptops,HP,Envy,832.0,700.0,1.0,1.82,832.0,8.0,124.0,Digital Wallet,5.0
2021-11-05,36-45,FL,Male,Low,Others,Electronics,Laptops,Apple Laptop,MacBook Pro M2,1233.0,1200.0,2.0,1.53,2465.0,17.0,48.0,Debit Card,6.0
2021-11-05,26-35,GA,Male,Middle,Others,Clothing,Jeans,Wrangler,Regular Fit,52.0,35.0,3.0,0.54,157.0,3.0,49.0,Digital Wallet,4.0
2021-11-05,26-35,CA,Male,Low,App,Home,Furniture,IKEA,Billy Bookcase,172.0,100.0,1.0,0.53,172.0,8.0,64.0,Digital Wallet,3.0
2021-11-05,66+,NY,Other,Middle,Organic,Clothing,Jeans,Wrangler,Regular Fit,54.0,35.0,1.0,1.61,54.0,4.0,14.0,BNPL,4.0
2021-11-05,26-35,NC,Female,Middle,Affiliates,Home,Beds,Tempur-Pedic,Cloud Supreme,1827.0,1800.0,1.0,1.92,1827.0,16.0,11.0,Digital Wallet,5.0
2021-11-05,46-55,FL,Male,High,App,Beauty,Skincare,Neutrogena,Rapid Wrinkle Repair,30.0,20.0,2.0,1.1,59.0,3.0,16.0,Debit Card,3.0
2021-11-05,46-55,NY,Male,High,Email,Home,Beds,Tempur-Pedic,Cloud Supreme,1904.0,1800.0,1.0,1.64,1904.0,15.0,89.0,Debit Card,4.0
2021-11-05,56-65,OH,Male,High,Organic,Electronics,Smartphones,Apple,iPhone 14,889.0,700.0,2.0,1.08,1779.0,10.0,368.0,Digital Wallet,3.0
2021-11-05,36-45,NC,Male,Middle,App,Electronics,Laptops,Dell,XPS,1325.0,1300.0,2.0,1.53,2649.0,20.0,29.0,BNPL,6.0
2021-11-05,36-45,TX,Male,Middle,PPC,Clothing,T-Shirts,Nike,Pro,54.0,30.0,5.0,1.23,268.0,6.0,112.0,BNPL,7.0
