TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2021-03-19,26-35,TX,Male,Middle,Affiliates,Electronics,Smartphones,Samsung,Galaxy S21,715.0,500.0,4.0,12.0,2859.0,28.0,831.0,BNPL,5.0
2021-03-19,46-55,TX,Male,High,App,Electronics,Smartphones,Samsung,Galaxy S21,753.0,500.0,4.0,10.0,3013.0,28.0,985.0,Debit Card,5.0
2021-03-19,46-55,TX,Male,High,App,Home,Beds,Tempur-Pedic,Cloud Supreme,2111.0,1800.0,1.0,9.0,2111.0,24.0,287.0,BNPL,5.0
2021-03-19,56-65,GA,Other,Low,Organic,Home,Beds,Tempur-Pedic,Cloud Supreme,2157.0,1800.0,3.0,5.0,6472.0,38.0,1034.0,Digital Wallet,5.0
2021-03-19,18-25,NY,Male,Low,Organic,Home,Furniture,Ashley Furniture,Sofa,517.0,300.0,3.0,6.0,1552.0,37.0,615.0,Digital Wallet,6.0
2021-03-19,56-65,TX,Male,Low,Organic,Clothing,Jeans,Wrangler,Regular Fit,45.0,35.0,1.0,29.0,45.0,10.0,-0.0,Digital Wallet,4.0
2021-03-19,26-35,IL,Male,Low,Affiliates,Home,Beds,Tempur-Pedic,Cloud Supreme,2333.0,1800.0,1.0,3.0,2333.0,26.0,507.0,Digital Wallet,6.0
2021-03-19,36-45,TX,Male,Low,Others,Beauty,Makeup,Revlon,ColorStay Lipstick,16.0,15.0,6.0,24.0,96.0,12.0,-6.0,Digital Wallet,5.0
2021-03-19,56-65,CA,Female,Middle,App,Beauty,Makeup,Revlon,ColorStay Lipstick,20.0,15.0,3.0,19.0,59.0,8.0,6.0,Digital Wallet,3.0
2021-03-19,26-35,OH,Female,Middle,Affiliates,Home,Furniture,Ashley Furniture,Bed Frame,235.0,100.0,3.0,5.0,705.0,35.0,370.0,Credit Card,5.0
