TransactionDate,CustomerAgeBucket,State,CustomerGender,CustomerIncomeGroup,MarketChannel,ProductCategory,ProductSubCategory,ProductBrand,ProductName,UnitCost,ProductCost,NumberOfUnits,DiscountRate,TotalCost,ShippingCost,Profit,PaymentMethod,DeliveryTime
2022-04-02,26-35,FL,Female,Middle,App,Home,Beds,Serta,Perfect Sleeper,959.0,750.0,1.0,4.0,959.0,17.0,192.0,Debit Card,4.0
2022-04-02,26-35,CA,Male,Middle,App,Electronics,Laptops,HP,Envy,1004.0,700.0,1.0,2.0,1004.0,10.0,294.0,Debit Card,3.0
2022-04-02,26-35,NY,Other,Low,App,Electronics,Laptops,Dell,XPS,1602.0,1300.0,2.0,6.0,3204.0,24.0,580.0,Digital Wallet,5.0
2022-04-02,56-65,OH,Male,Middle,App,Electronics,Smartphones,Apple,iPhone 14,948.0,700.0,3.0,10.0,2844.0,20.0,724.0,Debit Card,7.0
2022-04-02,66+,CA,Female,Middle,Others,Electronics,Smartphones,Samsung,Galaxy S21,675.0,500.0,1.0,5.0,675.0,6.0,169.0,Credit Card,3.0
2022-04-02,56-65,MI,Male,Low,PPC,Home,Furniture,IKEA,Billy Bookcase,144.0,100.0,1.0,4.0,144.0,16.0,27.0,Debit Card,6.0
2022-04-02,46-55,GA,Female,High,Organic,Electronics,Smartphones,Apple,iPhone 15,995.0,800.0,1.0,14.0,995.0,7.0,187.0,Credit Card,4.0
2022-04-02,36-45,CA,Male,Low,App,Beauty,Makeup,Maybelline,Lash Sensational Mascara,12.0,10.0,2.0,13.0,24.0,3.0,1.0,BNPL,3.0
2022-04-02,66+,NY,Male,High,Organic,Home,Beds,Serta,Perfect Sleeper,950.0,750.0,2.0,1.0,1901.0,33.0,368.0,Credit Card,6.0
2022-04-02,26-35,NY,Other,Low,Affiliates,Home,Furniture,IKEA,Billy Bookcase,185.0,100.0,1.0,3.0,185.0,17.0,68.0,Debit Card,5.0
2022-04-02,36-45,TX,Other,Middle,Others,Electronics,Smartphones,Apple,iPhone 14,947.0,700.0,3.0,10.0,2842.0,20.0,722.0,BNPL,4.0
2022-04-02,36-45,OH,Male,Middle,PPC,Electronics,Smartphones,Samsung,Galaxy S21,665.0,500.0,1.0,7.0,665.0,9.0,156.0,Debit Card,2.0
2022-04-02,36-45,OH,Male,Low,Affiliates,Electronics,Smartphones,Apple,iPhone SE,573.0,400.0,2.0,7.0,1147.0,15.0,332.0,Debit Card,4.0
2022-04-02,56-65,PA,Male,Middle,Organic,Home,Furniture,IKEA,Billy Bookcase,155.0,100.0,2.0,3.0,311.0,27.0,84.0,Debit Card,6.0
2022-04-02,26-35,IL,Other,High,App,Home,Furniture,IKEA,Billy Bookcase,166.0,100.0,1.0,2.0,166.0,16.0,49.0,Credit Card,5.0
2022-04-02,56-65,PA,Female,High,App,Beauty,Makeup,Maybelline,Fit Me Foundation,19.0,15.0,7.0,12.0,133.0,8.0,19.0,Debit Card,5.0
2022-04-02,26-35,CA,Male,Middle,Affiliates,Electronics,Laptops,HP,Pavilion,738.0,600.0,2.0,9.0,1475.0,19.0,256.0,Digital Wallet,4.0
2022-04-02,26-35,PA,Male,High,Email,Home,Beds,Serta,iComfort,2414.0,1900.0,1.0,2.0,2414.0,18.0,497.0,Credit Card,6.0
